time,fcnt,curAngle_deg,tgtAngle_deg,Ea_motor_mWh,Ei_motor_mWh,E_logic_mWh,E_solar_mWh,LDR_E,LDR_W,Vm_motor,Im_motor,Vm_logic,Im_logic,Vm_solar,Im_solar
2025-07-28 10:59:08.430255798+00:00,0,-4.9,-3.4,0.088,0.027,10.66,0.76,47,22,5.09,31.5,4.82,28.38,6.36,1.57
2025-07-28 11:04:08.332651335+00:00,1,-4.9,-1.1,0.0,0.021,11.43,10.82,35,26,0.0,0.0,4.83,28.6,5.36,29.12
2025-07-28 11:12:38.784005570+00:00,0,1.3,2.6,0.089,0.026,10.69,58.18,25,18,5.06,31.07,4.81,28.05,4.63,156.41
2025-07-28 11:17:38.756569694+00:00,1,1.3,4.9,0.0,0.026,11.27,34.36,46,31,0.0,0.0,4.81,28.27,4.49,91.06
2025-07-28 11:22:38.806482737+00:00,2,7.8,7.1,0.006,0.029,11.78,55.08,15,12,5.07,34.78,4.81,29.5,4.6,142.04
2025-07-28 11:27:38.684687914+00:00,3,7.8,9.3,0.0,0.031,12.78,34.54,15,11,0.0,0.0,4.81,32.06,4.49,90.3
2025-07-28 11:32:38.771528751+00:00,4,7.8,11.4,0.0,0.027,12.83,64.95,12,10,0.0,0.0,4.82,32.12,4.65,167.16
2025-07-28 11:37:38.652095431+00:00,5,14.4,13.6,0.005,0.03,12.77,43.05,26,18,5.07,32.95,4.82,31.99,4.53,112.88
2025-07-28 11:42:38.583656159+00:00,6,14.4,15.8,0.0,0.031,12.64,25.56,10,3,0.0,0.0,4.79,31.79,4.45,68.48
2025-07-28 11:47:38.630213253+00:00,7,14.4,17.9,0.0,0.032,12.7,37.61,16,10,0.0,0.0,4.82,31.75,4.5,100.17
2025-07-28 11:52:38.530005689+00:00,8,20.9,20.0,0.007,0.022,12.3,24.37,23,17,5.06,40.02,4.82,30.82,4.44,66.25
2025-07-28 11:57:38.478399303+00:00,9,20.9,22.1,0.0,0.03,11.34,40.57,7,3,0.0,0.0,4.82,28.36,4.52,106.21
2025-07-28 12:02:38.437833500+00:00,10,20.9,24.1,0.0,0.028,11.32,64.52,12,11,0.0,0.0,4.82,28.33,4.64,166.56
2025-07-28 12:07:37.408744882+00:00,11,27.6,26.1,0.005,0.026,11.38,26.19,24,19,5.07,33.76,4.82,28.46,4.45,70.19
2025-07-28 12:12:37.370312868+00:00,12,27.6,28.1,0.0,0.033,12.03,26.03,28,27,0.0,0.0,4.77,30.47,4.46,70.11
2025-07-28 12:17:36.717024477+00:00,13,27.6,30.1,0.0,0.027,12.22,50.36,3,4,0.0,0.0,4.74,31.11,4.58,129.93
2025-07-28 12:22:36.676077236+00:00,14,27.6,32.0,0.0,0.028,12.33,64.79,8,101,0.0,0.0,4.79,31.1,4.66,167.0
2025-07-28 12:27:36.642938119+00:00,15,34.2,33.9,0.004,0.027,12.93,27.52,16,40,5.06,28.0,4.72,33.16,4.46,72.9
2025-07-28 12:42:36.545930866+00:00,18,40.9,39.4,0.005,0.028,12.98,45.81,8,17,5.06,34.13,4.61,34.01,4.56,119.48
2025-07-28 12:52:36.475541922+00:00,20,40.9,42.9,0.0,0.026,12.99,12.81,27,113,0.0,0.0,4.62,33.95,4.38,35.26
2025-07-28 12:57:36.441986850+00:00,21,40.9,44.5,0.0,0.027,12.94,8.81,30,38,0.0,0.0,4.61,33.94,4.36,24.44
2025-07-28 13:02:36.498197950+00:00,22,47.6,46.2,0.005,0.024,12.94,8.24,29,1020,5.07,29.04,4.61,33.96,4.36,22.91
2025-07-28 13:07:36.380535663+00:00,23,47.6,47.8,0.0,0.035,12.82,10.21,14,1021,0.0,0.0,4.59,33.7,4.37,28.2
2025-07-28 13:17:36.312052513+00:00,25,47.6,51.0,0.0,0.031,12.86,37.8,0,1021,0.0,0.0,4.61,33.67,4.54,99.68
2025-07-28 13:22:36.270252445+00:00,26,47.6,52.5,0.0,0.03,12.89,40.59,0,1020,0.0,0.0,4.63,33.67,4.54,107.39
2025-07-28 13:27:43.240598263+00:00,27,54.0,54.0,0.005,0.028,11.7,37.14,18,1021,5.07,34.66,4.63,30.48,4.52,97.78
2025-07-28 13:32:36.200729951+00:00,28,54.0,55.5,0.0,0.028,11.61,14.01,13,1020,0.0,0.0,4.63,30.31,4.39,38.57
2025-07-28 13:37:36.162113406+00:00,29,54.0,56.9,0.0,0.031,11.66,13.36,18,1021,0.0,0.0,4.63,30.4,4.39,36.74
2025-07-28 13:42:43.132191325+00:00,30,54.0,58.3,0.0,0.029,11.62,14.93,9,1021,0.0,0.0,4.63,30.35,4.4,40.98
2025-07-28 13:47:43.096604890+00:00,31,60.9,59.7,0.006,0.03,12.4,15.74,15,1021,5.05,36.99,4.67,32.13,4.41,43.12
2025-07-28 13:52:36.071877767+00:00,32,60.9,61.1,0.0,0.03,13.24,11.12,22,1020,0.0,0.0,4.73,33.83,4.38,30.72
2025-07-28 13:57:36.042119277+00:00,33,60.9,62.4,0.0,0.029,13.17,8.89,17,1021,0.0,0.0,4.72,33.75,4.36,24.64
2025-07-28 14:02:36.109863207+00:00,34,60.9,63.7,0.0,0.028,13.13,9.83,16,1021,0.0,0.0,4.71,33.76,4.37,27.26
2025-07-28 14:07:36.087244208+00:00,35,60.9,65.0,0.0,0.03,13.13,11.56,7,1021,0.0,0.0,4.71,33.7,4.38,31.89
2025-07-28 14:12:35.929859413+00:00,36,68.0,66.3,0.004,0.029,13.3,11.64,13,1020,5.07,23.67,4.72,33.88,4.38,31.89
2025-07-28 14:22:35.938435888+00:00,38,68.0,68.7,0.0,0.027,13.39,13.87,2,1021,0.0,0.0,4.7,34.19,4.4,37.87
2025-07-28 14:27:35.832847482+00:00,39,68.0,69.9,0.0,0.029,13.53,45.39,0,1020,0.0,0.0,4.74,34.21,4.58,117.79
2025-07-28 14:32:35.550029941+00:00,40,68.0,71.1,0.0,0.021,13.46,51.27,0,1020,0.0,0.0,4.73,34.18,4.62,132.8
2025-07-28 14:37:35.572823087+00:00,41,68.0,72.3,0.0,0.023,13.44,22.47,1,1021,0.0,0.0,4.73,34.17,4.44,60.57
2025-07-28 14:47:35.447539523+00:00,43,74.4,74.6,0.0,0.029,13.2,37.12,0,1021,0.0,0.0,4.7,33.71,4.53,98.1
2025-07-28 14:52:35.411778979+00:00,44,74.4,75.7,0.0,0.029,13.3,15.46,8,1021,0.0,0.0,4.73,33.78,4.4,42.17
2025-07-28 15:02:35.362371593+00:00,46,74.4,77.9,0.0,0.03,13.26,11.04,22,1022,0.0,0.0,4.73,33.66,4.37,30.23
2025-07-28 15:07:35.322639472+00:00,47,74.4,79.0,0.0,0.028,13.21,4.78,50,1021,0.0,0.0,4.71,33.69,4.33,13.23
2025-07-28 15:12:35.293780326+00:00,48,80.4,80.1,0.007,0.03,12.56,2.55,75,1020,5.06,34.47,4.72,31.93,4.32,7.12
2025-07-28 15:17:35.261239364+00:00,49,80.4,81.1,0.0,0.033,12.02,1.79,87,1020,0.0,0.0,4.7,30.71,4.31,4.94
2025-07-28 15:42:35.091592879+00:00,54,86.4,86.3,0.005,0.027,11.92,4.15,4,1020,5.06,30.29,4.68,30.67,4.33,11.53
2025-07-28 15:47:35.064231764+00:00,55,86.4,87.3,0.0,0.022,12.07,4.79,41,1019,0.0,0.0,4.73,30.72,4.33,13.29
2025-07-28 15:52:42.021087015+00:00,56,86.4,88.3,0.0,0.027,12.03,4.87,42,1020,0.0,0.0,4.72,30.66,4.33,13.51
2025-07-28 15:57:41.996439290+00:00,57,86.4,89.3,0.0,0.03,12.08,4.55,53,1019,0.0,0.0,4.72,30.79,4.33,12.63
2025-07-28 16:02:34.958512910+00:00,58,86.4,90.0,0.0,0.025,12.08,3.74,56,1019,0.0,0.0,4.72,30.79,4.33,10.4
2025-07-28 16:07:34.915785478+00:00,59,86.4,90.0,0.0,0.03,12.07,3.13,70,1019,0.0,0.0,4.71,30.8,4.32,8.72
2025-07-28 16:12:34.888742253+00:00,60,86.4,90.0,0.0,0.027,12.05,2.71,70,1021,0.0,0.0,4.72,30.73,4.32,7.59
2025-07-28 16:17:34.850746724+00:00,61,86.4,90.0,0.0,0.029,12.06,2.64,68,1019,0.0,0.0,4.72,30.73,4.32,7.39
2025-07-28 16:22:41.815627625+00:00,62,86.4,90.0,0.0,0.027,12.04,2.82,70,1020,0.0,0.0,4.71,30.76,4.32,7.88
2025-07-28 16:27:34.788556522+00:00,63,86.4,90.0,0.0,0.024,11.91,3.69,48,1019,0.0,0.0,4.66,30.71,4.33,10.24
2025-07-28 16:32:34.753089550+00:00,64,86.4,90.0,0.0,0.024,12.0,5.28,49,1020,0.0,0.0,4.69,30.76,4.34,14.63
2025-07-28 16:37:34.715505748+00:00,65,86.4,90.0,0.0,0.023,12.04,5.51,44,1018,0.0,0.0,4.72,30.72,4.34,15.27
2025-07-28 16:42:34.553803371+00:00,66,86.4,90.0,0.0,0.023,12.07,4.86,48,1020,0.0,0.0,4.72,30.73,4.33,13.45
2025-07-28 16:47:34.507436193+00:00,67,86.4,90.0,0.0,0.025,12.0,4.93,27,1020,0.0,0.0,4.72,30.63,4.33,13.66
2025-07-28 16:52:34.482798293+00:00,68,86.4,90.0,0.0,0.019,11.95,4.1,61,1020,0.0,0.0,4.69,30.64,4.33,11.4
2025-07-28 17:02:41.494075386+00:00,70,86.4,90.0,0.0,0.023,11.86,3.37,68,1018,0.0,0.0,4.64,30.7,4.32,9.37
2025-07-28 17:07:34.381522954+00:00,71,86.4,90.0,0.0,0.025,12.03,3.07,62,1019,0.0,0.0,4.7,30.71,4.32,8.54
2025-07-28 17:12:34.458327846+00:00,72,86.4,90.0,0.0,0.018,11.9,3.86,60,1020,0.0,0.0,4.66,30.65,4.33,10.71
2025-07-28 17:17:41.305941455+00:00,73,86.4,90.0,0.0,0.025,11.98,3.37,65,1020,0.0,0.0,4.67,30.75,4.32,9.36
2025-07-28 17:22:41.288551821+00:00,74,86.4,90.0,0.0,0.019,11.92,2.19,98,1019,0.0,0.0,4.68,30.62,4.31,6.12
2025-07-28 17:27:41.245697540+00:00,75,86.4,90.0,0.0,0.026,11.91,1.83,100,1019,0.0,0.0,4.65,30.71,4.31,5.04
2025-07-28 17:32:50.740325295+00:00,76,86.4,90.0,0.0,0.021,11.99,1.76,100,1021,0.0,0.0,4.7,30.65,4.31,4.86
2025-07-28 17:37:34.177001615+00:00,77,86.4,90.0,0.0,0.02,11.99,1.5,108,1021,0.0,0.0,4.67,30.75,4.31,4.15
2025-07-28 17:42:41.136246076+00:00,78,86.4,90.0,0.0,0.019,11.88,1.61,99,1019,0.0,0.0,4.65,30.66,4.31,4.47
2025-07-28 17:47:34.098108855+00:00,79,86.4,90.0,0.0,0.018,11.9,1.53,107,1019,0.0,0.0,4.64,30.75,4.31,4.24
2025-07-28 17:52:41.079610534+00:00,80,86.4,90.0,0.0,0.018,11.74,1.47,121,1020,0.0,0.0,4.61,30.59,4.31,4.08
2025-07-28 17:57:41.044090148+00:00,81,86.4,90.0,0.0,0.019,11.8,1.26,115,1019,0.0,0.0,4.61,30.72,4.31,3.5
2025-07-28 18:02:34.016214009+00:00,82,86.4,90.0,0.0,0.018,11.77,1.29,123,1019,0.0,0.0,4.62,30.63,4.31,3.59
2025-07-28 18:07:33.978164013+00:00,83,86.4,90.0,0.0,0.017,11.77,1.26,119,1019,0.0,0.0,4.61,30.64,4.31,3.48
2025-07-28 18:12:40.954946784+00:00,84,86.4,90.0,0.0,0.021,11.72,1.46,119,1020,0.0,0.0,4.61,30.58,4.31,4.06
2025-07-28 18:17:40.913121075+00:00,85,-90.2,-90.0,0.184,0.024,12.36,1.74,146,57,5.05,32.4,4.6,32.81,4.31,4.91
2025-07-28 18:22:33.880549496+00:00,86,-90.2,-90.0,0.0,0.035,13.03,1.81,152,59,0.0,0.0,4.6,34.24,4.31,5.06
2025-07-28 18:27:33.845649264+00:00,87,-90.2,-90.0,0.0,0.032,13.19,1.85,153,57,0.0,0.0,4.63,34.34,4.31,5.15
2025-07-28 18:32:40.810079800+00:00,88,-90.2,-90.0,0.0,0.028,13.23,1.46,173,67,0.0,0.0,4.67,34.25,4.31,4.09
2025-07-28 18:37:33.778891643+00:00,89,-90.2,-90.0,0.0,0.029,13.35,1.31,182,72,0.0,0.0,4.7,34.31,4.31,3.64
2025-07-28 18:42:33.756076881+00:00,90,-90.2,-90.0,0.0,0.034,13.18,1.17,162,69,0.0,0.0,4.62,34.3,4.31,3.25
2025-07-28 19:07:33.573306107+00:00,95,-90.2,-90.0,0.0,0.031,12.98,0.58,268,103,0.0,0.0,4.57,34.15,4.3,1.65
2025-07-28 19:17:33.501588420+00:00,97,-90.2,-90.0,0.0,0.034,13.08,0.49,305,124,0.0,0.0,4.6,34.14,3.93,1.48
2025-07-28 19:22:33.472946148+00:00,98,-90.2,-90.0,0.0,0.036,13.22,0.4,335,137,0.0,0.0,4.63,34.23,3.64,1.34
2025-07-28 19:27:33.436944193+00:00,99,-90.2,-90.0,0.0,0.035,13.17,0.34,371,150,0.0,0.0,4.62,34.18,3.58,1.15
2025-07-28 19:47:33.294531453+00:00,103,-90.2,-90.0,0.0,0.03,13.0,0.06,570,283,0.0,0.0,4.59,34.03,3.56,0.23
2025-07-28 19:57:33.230231735+00:00,105,-90.2,-90.0,0.0,0.032,13.23,0.0,701,405,0.0,0.0,4.66,34.03,3.47,0.0
2025-07-28 20:02:33.201575123+00:00,106,-90.2,-90.0,0.0,0.03,13.19,655.35,780,497,0.0,0.0,4.66,33.96,3.27,655.29
2025-07-28 20:07:33.161474768+00:00,107,-90.2,-90.0,0.0,0.033,13.15,655.33,857,619,0.0,0.0,4.66,33.92,3.06,655.21
2025-07-28 20:12:33.121149622+00:00,108,-90.2,-90.0,0.0,0.034,13.05,655.32,918,740,0.0,0.0,4.66,33.88,2.33,655.14
2025-07-28 20:17:33.102236694+00:00,109,-90.2,-90.0,0.0,0.034,13.01,655.35,963,849,0.0,0.0,4.65,33.8,1.5,655.21
2025-07-28 20:22:40.052281906+00:00,110,-90.2,-90.0,0.0,0.033,13.01,655.35,988,920,0.0,0.0,4.65,33.87,1.02,655.04
2025-07-28 20:27:33.026846241+00:00,111,-90.2,-90.0,0.0,0.032,12.98,0.0,1001,965,0.0,0.0,4.64,33.85,0.74,655.12
2025-07-28 20:32:39.992729640+00:00,112,-90.2,-90.0,0.0,0.031,12.97,0.0,1008,988,0.0,0.0,4.63,33.85,0.57,655.22
2025-07-28 20:37:32.957873777+00:00,113,-90.2,-90.0,0.0,0.035,12.95,0.0,1012,1002,0.0,0.0,4.63,33.81,0.49,655.23
2025-07-28 20:42:32.924138645+00:00,114,-90.2,-90.0,0.0,0.032,12.93,0.0,1013,1009,0.0,0.0,4.62,33.83,0.44,655.24
2025-07-28 20:47:39.902720581+00:00,115,-90.2,-90.0,0.0,0.035,12.86,0.0,1014,1012,0.0,0.0,4.61,33.71,0.42,655.23
2025-07-28 20:52:39.858193216+00:00,116,-90.2,-90.0,0.0,0.035,12.91,0.0,1015,1014,0.0,0.0,4.63,33.74,0.41,655.22
2025-07-28 20:57:32.826060007+00:00,117,-90.2,-90.0,0.0,0.036,12.86,0.0,1014,1015,0.0,0.0,4.61,33.72,0.4,655.24
2025-07-28 21:02:32.792653213+00:00,118,-90.2,-90.0,0.0,0.029,12.83,0.0,1015,1014,0.0,0.0,4.6,33.7,0.4,655.24
2025-07-28 21:07:39.756507466+00:00,119,-90.2,-90.0,0.0,0.029,12.86,0.0,1017,1015,0.0,0.0,4.62,33.68,0.4,655.23
2025-07-28 21:12:32.719935884+00:00,120,-90.2,-90.0,0.0,0.026,12.82,0.0,1015,1016,0.0,0.0,4.6,33.67,0.39,655.24
2025-07-28 21:17:32.679715386+00:00,121,-90.2,-90.0,0.0,0.029,12.82,0.0,1016,1016,0.0,0.0,4.61,33.63,0.39,655.22
2025-07-28 21:22:32.660898336+00:00,122,-90.2,-90.0,0.0,0.028,12.76,0.0,1014,1016,0.0,0.0,4.59,33.6,0.39,655.22
2025-07-28 21:27:32.611294335+00:00,123,-90.2,-90.0,0.0,0.027,12.76,0.0,1016,1016,0.0,0.0,4.59,33.6,0.39,655.25
2025-07-28 21:37:32.547245189+00:00,125,-90.2,-90.0,0.0,0.032,12.73,0.0,1018,1017,0.0,0.0,4.59,33.52,0.39,655.23
2025-07-28 21:47:32.479287925+00:00,127,-90.2,-90.0,0.0,0.03,12.78,0.0,1016,1017,0.0,0.0,4.61,33.56,0.39,655.23
2025-07-28 21:52:32.446390871+00:00,128,-90.2,-90.0,0.0,0.025,12.75,0.0,1016,1015,0.0,0.0,4.6,33.56,0.4,655.23
2025-07-28 21:57:32.413200068+00:00,129,-90.2,-90.0,0.0,0.031,12.79,0.0,1015,1016,0.0,0.0,4.6,33.63,0.4,655.23
2025-07-28 22:07:32.347289322+00:00,131,-90.2,-90.0,0.0,0.028,12.78,0.0,1017,1016,0.0,0.0,4.6,33.58,0.4,655.25
2025-07-28 22:22:32.240408942+00:00,134,-90.2,-90.0,0.0,0.028,12.81,0.0,1017,1016,0.0,0.0,4.6,33.59,0.39,655.24
2025-07-28 22:32:32.275727401+00:00,136,-90.2,-90.0,0.0,0.029,12.77,0.0,1017,1016,0.0,0.0,4.6,33.54,0.39,655.24
2025-07-28 22:37:32.143956245+00:00,137,-90.2,-90.0,0.0,0.032,12.81,0.0,1015,1015,0.0,0.0,4.6,33.61,0.39,655.23
2025-07-28 22:42:32.122657953+00:00,138,-90.2,-90.0,0.0,0.032,12.77,0.0,1016,1017,0.0,0.0,4.6,33.59,0.4,655.23
