time,fcnt,angle_current_deg,angle_target_deg,ldr_east_raw,ldr_west_raw,wake_time_s,energy_logic_mWh,energy_motor_idle_mWh,energy_motor_run_mWh,energy_solar_mWh,V_logic_V,I_logic_mA,V_motor_idle_V,I_motor_idle_mA,V_motor_run_V,I_motor_run_mA,V_solar_V,I_solar_mA
2025-08-17 16:21:45.105603314+00:00,330,24.7,52.7,133,143,5,0.15,0,0.09,0.07,4.83,33.58,5.11,0.11,5.07,42.74,4.41,17.12
2025-08-17 16:31:51.020968708+00:00,331,26.8,54.8,151,168,4,0.15,0,0.09,0.06,4.83,33.63,5.11,0.07,5.07,45.92,4.39,15.96
2025-08-17 17:22:17.466999951+00:00,336,44,65,314,327,4,0.13,0,0.09,0.04,4.82,31.86,5.11,0.12,5.07,50.93,4.32,9.68
2025-08-17 17:32:36.867401114+00:00,337,40,67.3,283,287,4,0.13,0,0.09,0.04,4.82,31.21,5.11,0.1,5.07,50.78,4.35,10.28
2025-08-17 17:42:42.882649290+00:00,338,31.9,69.3,248,263,5,0.16,0,0.11,0.04,4.82,33.3,5.11,0.08,5.07,46.21,4.31,8.78
2025-08-17 17:52:42.825764300+00:00,339,24,71.4,240,260,6,0.18,0,0.15,0.04,4.82,33.45,5.11,0.1,5.07,48.1,4.32,8.43
2025-08-17 18:02:59.151098654+00:00,340,12.6,73.6,189,245,8,0.2,0,0.19,0.04,4.82,31.86,5.11,0.11,5.06,48.96,4.32,7.77
2025-08-17 18:13:01.368054048+00:00,341,14.3,75.6,265,293,8,0.21,0,0.2,0.04,4.82,31.72,5.11,0.08,5.07,45.76,4.28,6.42
2025-08-17 18:23:10.359757821+00:00,342,15.3,77.7,305,330,8,0.22,0,0.16,0.03,4.82,33.07,5.11,0.1,5.07,37.45,4.28,5.11
2025-08-17 18:33:13.406112370+00:00,343,17.4,79.7,331,412,8,0.22,0,0.23,0.02,4.82,33.05,5.11,0.08,5.07,51.66,4.26,3.13
2025-08-17 18:43:36.381903364+00:00,344,19.1,82,348,492,8,0.22,0,0.2,0.01,4.82,32.91,5.11,0.09,5.07,47.55,4.25,2.05
2025-08-17 18:53:31.382122813+00:00,345,21.7,84,361,581,8,0.22,0,0.19,0.01,4.82,33.01,5.11,0.11,5.07,43.51,4.21,1.21
2025-08-17 19:13:49.357265715+00:00,347,26.2,88.2,513,867,8,0.22,0,0.2,0,4.81,32.85,5.11,0.12,5.07,46.98,3.33,0.09
2025-08-17 19:54:01.484874361+00:00,349,-90.9,-90,679,1022,0,0.02,0,0,0,4.81,31.49,5.11,0.08,0,0,0.31,0
2025-08-17 20:24:03.405083054+00:00,350,-90.9,-90,710,1022,0,0.02,0,0,0,4.82,27.8,5.11,0.05,0,0,0.22,0
2025-08-17 20:54:04.377266978+00:00,351,-90.9,-90,820,1022,0,0.02,0,0,0,4.81,31.49,5.11,0.04,0,0,0.21,0
2025-08-17 21:23:58.349172330+00:00,352,-90.9,-90,790,1021,0,0.02,0,0,0,4.82,28.6,5.11,0.1,0,0,0.22,0.05
2025-08-17 21:54:06.324939361+00:00,353,-90.9,-90,827,1022,0,0.02,0,0,0,4.82,30.78,5.11,0.15,0,0,0.22,0.03
2025-08-17 22:24:07.431577631+00:00,354,-90.9,-90,1021,1022,0,0.02,0,0,0,4.82,29.39,5.11,0.14,0,0,0.22,0.07
