time,fcnt,Ipv_mA,Isys_mA,Vpv_V,Vsys_V,PV_mWh,SYS_mWh
2025-07-30 04:57:25.434238719+00:00,493,0.02,22.57,3.63,4.81,0.0,9.052
2025-07-30 05:02:25.309261054+00:00,494,-0.03,22.64,3.61,4.81,0.0,9.081
2025-07-30 05:07:25.276487333+00:00,495,-0.06,22.61,3.61,4.81,0.0,9.068
2025-07-30 05:12:25.232327472+00:00,496,0.11,22.6,3.65,4.82,0.005,9.066
2025-07-30 05:17:25.194743279+00:00,497,0.54,22.51,3.65,4.82,0.139,9.032
2025-07-30 05:22:33.107248225+00:00,498,1.01,22.57,3.66,4.81,0.306,9.053
2025-07-30 05:27:25.069668459+00:00,499,0.94,22.51,3.65,4.81,0.287,9.029
2025-07-30 05:32:25.044308382+00:00,500,1.65,22.56,4.08,4.81,0.57,9.045
2025-07-30 05:37:25.000142554+00:00,501,2.04,22.53,4.3,4.81,0.733,9.036
2025-07-30 05:42:24.956660981+00:00,502,1.96,22.54,4.3,4.81,0.704,9.042
2025-07-30 05:47:24.932332737+00:00,503,2.59,22.61,4.31,4.81,0.928,9.071
2025-07-30 05:52:24.894822571+00:00,504,4.06,22.5,4.31,4.81,1.459,9.025
2025-07-30 05:57:24.908239723+00:00,505,4.32,22.56,4.31,4.81,1.553,9.046
2025-07-30 06:02:24.865808154+00:00,506,3.87,22.51,4.31,4.82,1.389,9.03
2025-07-30 06:07:24.832742342+00:00,507,5.35,22.57,4.32,4.82,1.925,9.056
2025-07-30 06:12:24.803122541+00:00,508,8.63,22.51,4.33,4.82,3.113,9.032
2025-07-30 06:17:24.761665686+00:00,509,8.32,22.53,4.33,4.82,3.003,9.047
2025-07-30 06:22:24.720210759+00:00,510,6.75,22.6,4.32,4.82,2.431,9.074
2025-07-30 06:27:24.688900301+00:00,511,6.46,22.62,4.32,4.82,2.328,9.083
2025-07-30 06:32:24.652171892+00:00,512,7.84,22.48,4.33,4.82,2.829,9.03
2025-07-30 06:37:24.619313864+00:00,513,10.07,22.52,4.34,4.82,3.637,9.045
2025-07-30 06:42:24.620571030+00:00,514,12.96,22.76,4.35,4.82,4.696,9.142
2025-07-30 06:47:24.546057863+00:00,515,15.7,22.48,4.36,4.83,5.704,9.039
2025-07-30 06:52:24.525527489+00:00,516,17.45,22.52,4.37,4.82,6.35,9.05
2025-07-30 06:57:24.488616522+00:00,517,14.26,22.6,4.35,4.82,5.176,9.081
2025-07-30 07:02:24.435839275+00:00,518,14.03,22.62,4.35,4.82,5.091,9.092
2025-07-30 07:07:24.505956292+00:00,519,16.96,22.49,4.37,4.83,6.169,9.04
2025-07-30 07:12:24.373507168+00:00,520,14.1,22.58,4.35,4.83,5.116,9.081
2025-07-30 07:17:24.289594399+00:00,521,12.08,22.81,4.34,4.83,4.375,9.174
2025-07-30 07:22:24.296368675+00:00,522,9.86,22.56,4.34,4.83,3.562,9.074
2025-07-30 07:27:24.261993885+00:00,523,10.38,22.51,4.34,4.83,3.751,9.053
2025-07-30 07:32:24.447841623+00:00,524,10.41,22.55,4.34,4.83,3.762,9.071
2025-07-30 07:37:24.193927623+00:00,525,11.33,22.7,4.34,4.83,4.1,9.127
2025-07-30 07:42:24.867488613+00:00,526,13.4,23.12,4.35,4.82,4.857,9.282
2025-07-30 07:47:24.410564213+00:00,527,14.7,22.61,4.36,4.83,5.338,9.088
2025-07-30 07:52:24.376289956+00:00,528,16.42,22.49,4.36,4.83,5.971,9.042
2025-07-30 07:57:23.992251784+00:00,529,18.09,22.63,4.37,4.83,6.587,9.097
2025-07-30 08:02:23.950668042+00:00,530,20.56,22.5,4.38,4.83,7.505,9.048
2025-07-30 08:07:23.907845865+00:00,531,24.41,22.72,4.4,4.83,8.945,9.137
2025-07-30 08:12:23.952481810+00:00,532,30.31,22.57,4.42,4.83,11.172,9.08
2025-07-30 08:17:24.197175524+00:00,533,34.94,22.82,4.44,4.83,12.937,9.178
2025-07-30 08:22:23.871394619+00:00,534,39.38,22.58,4.46,4.83,14.643,9.094
2025-07-30 08:27:23.829139850+00:00,535,40.73,22.69,4.47,4.83,15.172,9.138
2025-07-30 08:32:23.787249735+00:00,536,41.92,22.77,4.48,4.83,15.636,9.167
2025-07-30 08:37:23.754652451+00:00,537,42.95,22.6,4.48,4.84,16.041,9.105
2025-07-30 08:42:31.717603276+00:00,538,42.94,22.56,4.48,4.84,16.041,9.089
2025-07-30 08:47:23.675040054+00:00,539,42.95,22.58,4.48,4.84,16.052,9.099
2025-07-30 08:52:23.636128593+00:00,540,41.71,22.8,4.48,4.84,15.568,9.188
2025-07-30 08:57:23.596661097+00:00,541,47.63,22.64,4.51,4.84,17.889,9.127
2025-07-30 09:02:23.566552772+00:00,542,53.51,22.71,4.53,4.84,20.222,9.157
2025-07-30 09:07:23.490501805+00:00,543,58.44,22.67,4.56,4.84,22.207,9.143
2025-07-30 09:12:23.436690283+00:00,544,60.38,22.66,4.57,4.84,22.99,9.141
2025-07-30 09:17:23.405534904+00:00,545,68.36,22.69,4.61,4.84,26.256,9.152
2025-07-30 09:22:23.369818794+00:00,546,77.53,22.69,4.66,4.84,30.099,9.149
2025-07-30 09:27:23.337631568+00:00,547,86.27,22.74,4.71,4.84,33.863,9.169
2025-07-30 09:32:31.296253494+00:00,548,141.33,22.71,4.85,4.84,57.325,9.158
2025-07-30 09:37:23.321798869+00:00,549,156.33,22.84,4.84,4.83,63.056,9.192
2025-07-30 09:42:23.292475714+00:00,550,154.22,22.83,4.83,4.82,62.102,9.173
2025-07-30 09:47:23.244124503+00:00,551,145.46,22.83,4.81,4.81,58.38,9.156
2025-07-30 09:52:23.934263246+00:00,552,84.15,23.21,4.58,4.81,32.429,9.305
2025-07-30 09:57:23.302417046+00:00,553,75.3,22.91,4.55,4.82,28.562,9.201
2025-07-30 10:02:23.162053867+00:00,554,83.74,22.82,4.57,4.82,31.935,9.166
2025-07-30 10:07:23.116114869+00:00,555,75.19,22.92,4.54,4.82,28.479,9.202
2025-07-30 10:12:23.090770222+00:00,556,70.0,22.81,4.53,4.82,26.408,9.16
2025-07-30 10:17:23.036988989+00:00,557,84.56,22.84,4.58,4.82,32.262,9.174
2025-07-30 10:22:22.962835697+00:00,558,78.73,22.86,4.56,4.82,29.928,9.186
2025-07-30 10:27:23.281070514+00:00,559,58.12,22.87,4.49,4.82,21.734,9.191
2025-07-30 10:32:22.947584922+00:00,560,47.6,22.77,4.45,4.82,17.664,9.152
2025-07-30 10:37:22.859425481+00:00,561,44.31,22.71,4.44,4.83,16.403,9.136
2025-07-30 10:42:31.816377183+00:00,562,33.01,22.85,4.41,4.83,12.122,9.197
2025-07-30 10:47:22.790521803+00:00,563,24.79,22.78,4.38,4.84,9.044,9.177
2025-07-30 10:52:22.793965741+00:00,564,17.93,22.84,4.35,4.84,6.509,9.206
2025-07-30 10:57:22.766618851+00:00,565,21.72,22.75,4.37,4.84,7.909,9.17
2025-07-30 11:02:22.728591135+00:00,566,22.66,22.71,4.37,4.84,8.256,9.148
2025-07-30 11:07:22.692169847+00:00,567,27.4,22.68,4.39,4.84,10.023,9.137
2025-07-30 11:12:22.650552310+00:00,568,38.76,22.71,4.43,4.84,14.309,9.147
2025-07-30 11:17:22.620368869+00:00,569,52.52,22.68,4.48,4.83,19.595,9.135
2025-07-30 11:22:22.583192461+00:00,570,57.8,22.65,4.5,4.83,21.655,9.124
2025-07-30 11:27:22.551862395+00:00,571,47.11,22.66,4.46,4.84,17.511,9.128
2025-07-30 11:32:22.512140683+00:00,572,39.33,22.65,4.43,4.83,14.525,9.124
2025-07-30 11:37:22.549071823+00:00,573,42.01,22.63,4.44,4.83,15.547,9.114
2025-07-30 11:42:22.749358810+00:00,574,46.52,22.74,4.46,4.83,17.278,9.157
2025-07-30 11:47:22.528790717+00:00,575,47.02,22.68,4.46,4.83,17.47,9.133
2025-07-30 11:52:22.479934908+00:00,576,40.91,22.61,4.44,4.83,15.13,9.105
2025-07-30 11:57:22.640493059+00:00,577,37.53,22.85,4.43,4.83,13.841,9.198
2025-07-30 12:02:22.595647834+00:00,578,32.75,22.74,4.41,4.83,12.034,9.159
2025-07-30 12:09:23.938600548+00:00,579,36.82,23.9,4.42,4.83,13.574,9.598
2025-07-30 12:12:22.535430701+00:00,580,37.17,22.83,4.42,4.83,13.707,9.193
2025-07-30 12:17:22.497693042+00:00,581,52.33,22.69,4.48,4.83,19.542,9.139
2025-07-30 12:22:22.461559122+00:00,582,87.74,22.68,4.61,4.84,33.938,9.136
2025-07-30 12:27:22.423416779+00:00,583,68.07,22.72,4.53,4.84,25.726,9.156
2025-07-30 12:32:22.204327336+00:00,584,72.41,22.64,4.54,4.84,27.465,9.133
2025-07-30 12:37:22.057882970+00:00,585,166.44,22.88,4.88,4.83,65.535,9.215
2025-07-30 12:42:22.016635463+00:00,586,131.57,22.73,4.73,4.82,52.239,9.132
2025-07-30 12:47:21.976325371+00:00,587,148.01,22.85,4.79,4.82,59.487,9.186
2025-07-30 12:52:21.947529815+00:00,588,63.23,22.8,4.5,4.83,23.723,9.171
2025-07-30 12:57:21.860321244+00:00,589,42.83,22.75,4.43,4.83,15.82,9.147
2025-07-30 13:02:21.832592268+00:00,590,43.15,22.83,4.43,4.83,15.937,9.176
2025-07-30 13:07:21.876987783+00:00,591,36.17,22.77,4.41,4.83,13.299,9.157
2025-07-30 13:12:21.751308071+00:00,592,35.3,22.78,4.41,4.84,12.976,9.176
2025-07-30 13:17:21.771730556+00:00,593,37.33,22.85,4.41,4.83,13.734,9.189
2025-07-30 13:22:21.700660938+00:00,594,39.23,22.77,4.42,4.83,14.458,9.153
2025-07-30 13:27:21.651990607+00:00,595,103.73,22.82,4.64,4.83,40.894,9.18
2025-07-30 13:32:21.616874395+00:00,596,65.7,22.71,4.5,4.83,24.661,9.133
2025-07-30 13:37:21.579288344+00:00,597,69.02,22.78,4.51,4.83,25.973,9.162
2025-07-30 13:42:21.599630464+00:00,598,78.0,22.68,4.54,4.83,29.755,9.122
2025-07-30 13:47:21.555921849+00:00,599,64.79,22.89,4.5,4.83,24.342,9.205
2025-07-30 13:52:21.522128381+00:00,600,77.72,22.77,4.54,4.83,29.854,9.16
2025-07-30 13:57:21.492321001+00:00,601,144.87,22.73,4.77,4.83,58.105,9.15
2025-07-30 14:02:21.512551137+00:00,602,44.15,22.83,4.43,4.84,16.519,9.213
2025-07-30 14:07:21.534154625+00:00,603,26.55,22.82,4.38,4.84,9.683,9.209
2025-07-30 14:12:21.475915781+00:00,604,26.84,22.75,4.38,4.84,9.793,9.179
2025-07-30 14:17:21.445080533+00:00,605,30.17,22.78,4.39,4.84,11.035,9.185
2025-07-30 14:22:22.711345578+00:00,606,41.24,23.44,4.42,4.83,15.227,9.418
2025-07-30 14:32:22.638119586+00:00,607,52.34,23.22,4.46,4.83,19.453,9.332
2025-07-30 14:37:21.322073050+00:00,608,69.7,22.91,4.52,4.83,26.389,9.212
2025-07-30 14:42:21.289932472+00:00,609,101.52,22.78,4.62,4.83,39.305,9.17
2025-07-30 14:47:21.089548262+00:00,610,111.7,22.74,4.66,4.83,43.795,9.158
2025-07-30 14:52:21.058117604+00:00,611,94.37,22.73,4.6,4.83,36.737,9.155
2025-07-30 14:57:21.015240917+00:00,612,42.55,22.83,4.43,4.85,15.699,9.22
2025-07-30 15:02:29.985869098+00:00,613,30.12,22.7,4.39,4.85,11.012,9.166
2025-07-30 15:07:21.009905697+00:00,614,23.97,22.79,4.37,4.85,8.726,9.201
2025-07-30 15:12:20.964696650+00:00,615,15.35,22.82,4.34,4.85,5.552,9.222
2025-07-30 15:17:21.003214244+00:00,616,14.5,22.75,4.34,4.85,5.243,9.2
2025-07-30 15:22:21.614471740+00:00,617,19.12,23.23,4.35,4.85,6.937,9.383
2025-07-30 15:27:21.575637532+00:00,618,18.42,22.74,4.35,4.85,6.684,9.191
2025-07-30 15:32:21.539708877+00:00,619,31.48,22.77,4.4,4.85,11.536,9.196
2025-07-30 15:37:20.900315437+00:00,620,30.6,22.74,4.39,4.84,11.206,9.174
2025-07-30 15:42:20.841340094+00:00,621,26.57,22.69,4.38,4.84,9.698,9.155
2025-07-30 15:47:21.016657744+00:00,622,27.32,22.96,4.38,4.84,9.977,9.253
2025-07-30 15:52:20.982939102+00:00,623,23.47,22.72,4.37,4.84,8.547,9.162
2025-07-30 15:57:20.949679990+00:00,624,18.02,22.82,4.35,4.84,6.535,9.201
2025-07-30 16:02:20.722751478+00:00,625,16.3,22.78,4.35,4.84,5.905,9.177
2025-07-30 16:07:20.668018879+00:00,626,29.38,22.78,4.39,4.83,10.752,9.16
2025-07-30 16:12:20.635379166+00:00,627,27.37,22.71,4.38,4.82,9.999,9.127
2025-07-30 16:17:20.597965007+00:00,628,27.99,22.63,4.39,4.82,10.231,9.094
2025-07-30 16:22:20.553676936+00:00,629,27.35,22.69,4.38,4.82,9.992,9.116
2025-07-30 16:27:28.529966305+00:00,630,25.65,22.77,4.38,4.82,9.358,9.135
2025-07-30 16:32:20.400714266+00:00,631,27.52,22.9,4.38,4.81,10.056,9.178
2025-07-30 16:37:20.368093686+00:00,632,28.58,22.73,4.39,4.82,10.451,9.126
2025-07-30 16:42:20.321163710+00:00,633,22.76,22.63,4.37,4.82,8.29,9.09
2025-07-30 16:47:20.294591740+00:00,634,15.6,22.82,4.35,4.82,5.651,9.161
2025-07-30 16:52:20.256560743+00:00,635,13.34,22.66,4.34,4.82,4.822,9.1
2025-07-30 16:57:20.937944409+00:00,636,10.78,23.06,4.33,4.82,3.891,9.258
2025-07-30 17:02:20.191962763+00:00,637,8.32,22.72,4.32,4.84,2.995,9.153
2025-07-30 17:07:20.232740709+00:00,638,10.34,22.64,4.33,4.84,3.732,9.121
2025-07-30 17:12:20.823877403+00:00,639,10.84,23.11,4.33,4.83,3.911,9.299
2025-07-30 17:17:20.379020576+00:00,640,9.93,22.6,4.33,4.83,3.582,9.102
2025-07-30 17:27:21.392764661+00:00,641,12.95,22.75,4.34,4.82,4.684,9.133
2025-07-30 17:32:20.065474606+00:00,642,14.6,23.1,4.34,4.82,5.286,9.273
2025-07-30 17:37:20.011055522+00:00,643,13.12,22.77,4.34,4.82,4.746,9.152
2025-07-30 17:42:19.988819498+00:00,644,11.16,22.57,4.33,4.82,4.029,9.068
2025-07-30 17:47:19.937722557+00:00,645,11.23,22.6,4.33,4.83,4.056,9.088
2025-07-30 17:52:19.911363142+00:00,646,9.62,22.66,4.33,4.82,3.469,9.103
2025-07-30 17:57:19.868510118+00:00,647,7.33,22.65,4.32,4.82,2.638,9.101
2025-07-30 18:02:19.829930386+00:00,648,6.06,22.78,4.32,4.83,2.18,9.169
2025-07-30 18:07:19.802685871+00:00,649,5.55,22.74,4.31,4.84,1.994,9.161
2025-07-30 18:12:19.663759028+00:00,650,5.04,22.58,4.31,4.84,1.811,9.101
2025-07-30 18:17:19.629306924+00:00,651,5.25,22.63,4.31,4.84,1.889,9.117
2025-07-30 18:22:19.527373033+00:00,652,5.35,22.52,4.31,4.84,1.923,9.074
2025-07-30 18:27:19.495246567+00:00,653,6.12,22.65,4.32,4.84,2.201,9.123
2025-07-30 18:32:19.455907425+00:00,654,6.5,22.63,4.32,4.84,2.339,9.119
2025-07-30 18:37:19.416395090+00:00,655,6.98,22.65,4.32,4.84,2.512,9.127
2025-07-30 18:42:27.378955745+00:00,656,6.35,22.74,4.32,4.84,2.286,9.166
2025-07-30 18:47:19.341336999+00:00,657,5.53,22.57,4.31,4.84,1.99,9.097
2025-07-30 18:52:28.307348098+00:00,658,4.74,22.61,4.31,4.84,1.704,9.109
2025-07-30 18:57:19.325121427+00:00,659,4.04,22.59,4.31,4.84,1.45,9.103
2025-07-30 19:02:19.299851947+00:00,660,3.51,22.63,4.31,4.84,1.26,9.121
2025-07-30 19:07:19.244940648+00:00,661,3.05,22.62,4.3,4.84,1.093,9.119
2025-07-30 19:12:19.561754468+00:00,662,2.57,22.88,4.3,4.83,0.922,9.211
2025-07-30 19:19:20.884832774+00:00,663,1.84,23.66,4.3,4.83,0.658,9.501
2025-07-30 19:29:14.132713375+00:00,664,0.98,23.33,3.78,4.83,0.311,9.374
2025-07-30 19:32:19.394859498+00:00,665,0.96,23.18,3.78,4.83,0.305,9.332
2025-07-30 19:37:19.072084819+00:00,666,0.85,22.69,3.77,4.84,0.267,9.146
2025-07-30 19:42:19.017371216+00:00,667,0.67,22.7,3.77,4.84,0.202,9.158
2025-07-30 19:47:18.990436078+00:00,668,0.25,22.59,3.79,4.84,0.023,9.116
2025-07-30 19:52:18.994904392+00:00,669,0.03,22.65,3.75,4.84,0.0,9.137
2025-07-30 19:57:18.914518809+00:00,670,-0.09,22.67,3.72,4.84,0.0,9.145
2025-07-30 20:02:18.878770508+00:00,671,-0.18,22.78,3.47,4.84,0.0,9.193
2025-07-30 20:07:18.838983101+00:00,672,-0.3,22.72,3.06,4.84,0.0,9.169
2025-07-30 20:12:18.799144740+00:00,673,-0.3,22.81,2.3,4.84,0.0,9.199
2025-07-30 20:17:18.773062870+00:00,674,-0.34,22.75,1.5,4.84,0.0,9.171
2025-07-30 20:22:18.736020620+00:00,675,-0.43,22.8,1.07,4.84,0.0,9.19
2025-07-30 20:27:18.690752388+00:00,676,-0.45,22.76,0.86,4.84,0.0,9.177
2025-07-30 20:32:18.664773891+00:00,677,-0.46,22.85,0.7,4.84,0.0,9.21
2025-07-30 20:37:18.622861407+00:00,678,-0.39,22.73,0.62,4.84,0.0,9.16
2025-07-30 20:42:18.590955308+00:00,679,-0.38,22.85,0.58,4.84,0.0,9.207
2025-07-30 20:47:18.504103257+00:00,680,-0.37,22.77,0.56,4.84,0.0,9.176
2025-07-30 20:52:18.472132941+00:00,681,-0.37,22.84,0.55,4.84,0.0,9.204
2025-07-30 20:57:18.431874016+00:00,682,-0.37,22.77,0.55,4.84,0.0,9.174
2025-07-30 21:02:18.400956836+00:00,683,-0.37,22.8,0.55,4.84,0.0,9.189
2025-07-30 21:07:18.359825518+00:00,684,-0.36,22.76,0.55,4.84,0.0,9.175
2025-07-30 21:12:18.326717210+00:00,685,-0.36,22.83,0.55,4.84,0.0,9.202
2025-07-30 21:17:18.294251294+00:00,686,-0.36,22.73,0.55,4.84,0.0,9.161
2025-07-30 21:22:18.302364540+00:00,687,-0.38,22.77,0.55,4.84,0.0,9.177
2025-07-30 21:27:18.287252381+00:00,688,-0.36,22.79,0.55,4.84,0.0,9.183
2025-07-30 21:32:18.190993118+00:00,689,-0.36,22.81,0.54,4.84,0.0,9.193
2025-07-30 21:37:18.192873016+00:00,690,-0.36,22.77,0.54,4.84,0.0,9.182
2025-07-30 21:42:18.164626223+00:00,691,-0.38,22.78,0.55,4.84,0.0,9.184
2025-07-30 21:47:18.082249026+00:00,692,-0.37,22.75,0.54,4.84,0.0,9.172
2025-07-30 21:52:18.039492751+00:00,693,-0.37,22.73,0.54,4.84,0.0,9.165
2025-07-30 21:57:18.005507750+00:00,694,-0.38,22.81,0.54,4.84,0.0,9.197
2025-07-30 22:02:18.015751308+00:00,695,-0.37,22.73,0.54,4.84,0.0,9.162
2025-07-30 22:07:18.080078515+00:00,696,-0.37,22.84,0.54,4.84,0.0,9.208
2025-07-30 22:12:18.064538852+00:00,697,-0.37,22.75,0.54,4.84,0.0,9.171
2025-07-30 22:17:17.922499400+00:00,698,-0.37,22.79,0.54,4.84,0.0,9.186
2025-07-30 22:22:17.869567135+00:00,699,-0.39,22.75,0.54,4.84,0.0,9.17
2025-07-30 22:27:17.840022651+00:00,700,-0.38,22.78,0.54,4.84,0.0,9.18
2025-07-30 22:32:17.808128282+00:00,701,-0.37,22.72,0.54,4.84,0.0,9.159
2025-07-30 22:37:17.760567439+00:00,702,-0.37,22.82,0.54,4.84,0.0,9.196
2025-07-30 22:42:17.752700307+00:00,703,-0.38,22.71,0.54,4.84,0.0,9.151
2025-07-30 22:47:17.664517551+00:00,704,-0.36,22.83,0.54,4.84,0.0,9.2
2025-07-30 22:52:17.600749842+00:00,705,-0.39,22.74,0.54,4.84,0.0,9.16
2025-07-30 22:57:17.569987627+00:00,706,-0.36,22.79,0.54,4.83,0.0,9.182
2025-07-30 23:02:17.533975896+00:00,707,-0.37,22.72,0.54,4.84,0.0,9.162
2025-07-30 23:07:17.493820676+00:00,708,-0.36,22.75,0.54,4.84,0.0,9.171
2025-07-30 23:12:17.459128873+00:00,709,-0.37,22.76,0.54,4.84,0.0,9.174
2025-07-30 23:17:17.416969281+00:00,710,-0.36,22.77,0.54,4.84,0.0,9.177
2025-07-30 23:22:17.384345855+00:00,711,-0.36,22.74,0.54,4.84,0.0,9.167
2025-07-30 23:27:17.346588338+00:00,712,-0.37,22.83,0.54,4.84,0.0,9.203
2025-07-30 23:32:17.310509538+00:00,713,-0.37,22.78,0.54,4.84,0.0,9.18
2025-07-30 23:37:17.281966995+00:00,714,-0.37,22.76,0.54,4.84,0.0,9.168
2025-07-30 23:42:17.237444599+00:00,715,-0.36,22.77,0.55,4.83,0.0,9.167
2025-07-30 23:47:17.218243479+00:00,716,-0.36,22.75,0.54,4.83,0.0,9.162
2025-07-30 23:52:17.168782334+00:00,717,-0.36,22.88,0.54,4.83,0.0,9.213
2025-07-30 23:57:17.131349644+00:00,718,-0.38,22.79,0.55,4.84,0.0,9.182
2025-07-31 00:02:17.100334780+00:00,719,-0.39,22.75,0.55,4.84,0.0,9.166
2025-07-31 00:07:17.073561462+00:00,720,-0.36,22.73,0.54,4.84,0.0,9.158
2025-07-31 00:12:17.024590458+00:00,721,-0.37,22.75,0.54,4.83,0.0,9.161
2025-07-31 00:17:16.986392104+00:00,722,-0.38,22.78,0.54,4.83,0.0,9.17
2025-07-31 00:22:16.989578617+00:00,723,-0.37,22.74,0.54,4.83,0.0,9.154
2025-07-31 00:27:16.912953325+00:00,724,-0.38,22.77,0.54,4.83,0.0,9.161
2025-07-31 00:32:16.883056635+00:00,725,-0.38,22.77,0.54,4.83,0.0,9.158
2025-07-31 00:37:16.845895070+00:00,726,-0.37,22.76,0.54,4.83,0.0,9.149
2025-07-31 00:42:16.805668703+00:00,727,-0.39,22.75,0.54,4.83,0.0,9.145
2025-07-31 00:47:16.777591883+00:00,728,-0.38,22.73,0.54,4.82,0.0,9.136
2025-07-31 00:52:16.736787779+00:00,729,-0.37,22.8,0.54,4.83,0.0,9.166
2025-07-31 00:57:16.697003618+00:00,730,-0.38,22.76,0.55,4.82,0.0,9.145
2025-07-31 01:02:16.671474111+00:00,731,-0.37,22.75,0.55,4.82,0.0,9.143
2025-07-31 01:07:16.628300779+00:00,732,-0.37,22.78,0.55,4.82,0.0,9.155
2025-07-31 01:12:16.584037934+00:00,733,-0.38,22.77,0.55,4.82,0.0,9.145
2025-07-31 01:17:16.554757212+00:00,734,-0.39,22.74,0.55,4.82,0.0,9.126
2025-07-31 01:22:16.587113178+00:00,735,-0.37,22.76,0.55,4.81,0.0,9.118
2025-07-31 01:27:16.491320011+00:00,736,-0.38,22.73,0.55,4.8,0.0,9.094
2025-07-31 01:32:16.445308774+00:00,737,-0.38,22.8,0.55,4.79,0.0,9.109
2025-07-31 01:37:16.423532042+00:00,738,-0.36,22.78,0.55,4.76,0.0,9.04
2025-07-31 01:42:16.387746955+00:00,739,-0.4,22.84,0.55,4.76,0.0,9.066
2025-07-31 01:47:16.354431837+00:00,740,-0.38,22.83,0.55,4.77,0.0,9.063
2025-07-31 01:52:16.303874639+00:00,741,-0.38,22.82,0.55,4.76,0.0,9.057
2025-07-31 01:57:16.271951268+00:00,742,-0.37,22.8,0.55,4.77,0.0,9.058
2025-07-31 02:02:16.231473493+00:00,743,-0.37,22.81,0.55,4.78,0.0,9.075
