t_ms,angle_deg,v,I_mA,power_mW
13915.0,30.0,5.07,5.1,25.87
13918.0,30.0,5.07,5.0,25.36
13921.0,30.0,5.07,5.2,26.37
13923.0,30.0,5.07,5.8,29.42
13926.0,30.0,5.08,5.3,26.9
13928.0,30.0,5.08,5.1,25.89
13931.0,30.0,5.08,4.8,24.36
13933.0,30.0,5.08,5.3,26.9
13936.0,30.0,5.07,5.4,27.39
13939.0,30.0,5.08,5.0,25.38
13941.0,30.0,5.07,5.2,26.37
13944.0,30.0,5.08,5.2,26.4
13947.0,30.0,5.08,5.0,25.38
13949.0,30.0,5.07,5.4,27.39
13952.0,30.0,5.08,5.3,26.9
13955.0,30.0,5.08,5.2,26.4
13957.0,30.0,5.08,5.2,26.4
13960.0,30.0,5.08,5.1,25.89
13962.0,30.0,5.08,5.3,26.9
13965.0,30.0,5.08,5.2,26.4
13968.0,30.0,5.07,5.3,26.88
13970.0,30.0,5.07,4.7,23.84
13973.0,30.0,5.07,5.2,26.37
13976.0,30.0,5.07,5.4,27.39
13979.0,30.0,5.08,5.3,26.9
13981.0,30.0,5.07,4.7,23.84
13984.0,30.0,5.07,4.8,24.35
13987.0,30.0,5.08,5.3,26.9
13989.0,30.0,5.08,5.5,27.92
13992.0,30.0,5.08,5.3,26.9
13994.0,30.0,5.07,5.6,28.4
13997.0,30.0,5.08,5.7,28.93
14000.0,30.0,5.08,5.5,27.92
14002.0,30.0,5.07,5.6,28.4
14005.0,30.0,5.08,5.6,28.43
14007.0,30.0,5.07,5.0,25.36
14010.0,30.0,5.07,5.7,28.91
14013.0,30.0,5.08,5.5,27.92
14016.0,30.0,5.08,5.5,27.92
14018.0,30.0,5.08,5.5,27.92
14021.0,30.0,5.08,5.6,28.43
14024.0,30.0,5.07,5.2,26.37
14026.0,30.0,5.07,5.5,27.9
14029.0,30.0,5.08,5.3,26.9
14031.0,30.0,5.08,5.5,27.92
14034.0,30.0,5.07,5.4,27.39
14037.0,30.0,5.08,5.3,26.9
14039.0,30.0,5.07,5.2,26.37
14042.0,30.0,5.07,5.3,26.88
14044.0,30.0,5.07,5.0,25.36
14047.0,30.0,5.08,5.3,26.9
14050.0,30.0,5.07,5.3,26.88
14052.0,30.0,5.08,5.0,25.38
14055.0,30.0,5.07,5.2,26.37
14057.0,30.0,5.08,5.0,25.38
14060.0,30.0,5.07,5.1,25.87
14062.0,30.0,5.08,5.4,27.41
14065.0,30.0,5.07,5.1,25.87
14068.0,30.0,5.08,5.1,25.89
14070.0,30.0,5.08,5.5,27.92
14073.0,30.0,5.08,5.2,26.4
14075.0,30.0,5.08,5.0,25.38
14078.0,30.0,5.08,5.3,26.9
14080.0,30.0,5.08,5.6,28.43
14083.0,30.0,5.08,5.7,28.93
14086.0,30.0,5.08,5.3,26.9
14088.0,30.0,5.08,5.7,28.93
14091.0,30.0,5.07,5.4,27.39
14093.0,30.0,5.07,5.7,28.91
14096.0,30.0,5.08,5.2,26.4
14098.0,30.0,5.07,5.6,28.4
14101.0,30.0,5.07,5.3,26.88
14103.0,30.0,5.08,5.2,26.4
14106.0,30.0,5.07,5.2,26.37
14108.0,30.0,5.08,5.1,25.89
14111.0,30.0,5.07,5.3,26.88
14113.0,30.0,5.08,5.4,27.41
14116.0,30.0,5.07,5.6,28.4
14118.0,30.0,5.07,5.3,26.88
14121.0,30.0,5.08,5.5,27.92
14123.0,30.0,5.07,5.5,27.9
14126.0,30.0,5.08,5.2,26.4
14128.0,30.0,5.08,5.4,27.41
14131.0,30.0,5.08,5.4,27.41
14133.0,30.0,5.07,5.7,28.91
14136.0,30.0,5.08,5.3,26.9
14138.0,30.0,5.08,5.6,28.43
14141.0,30.0,5.07,5.5,27.9
14143.0,30.0,5.07,5.3,26.88
14146.0,30.0,5.08,5.0,25.38
14148.0,30.0,5.07,4.9,24.85
14150.0,30.0,5.07,5.1,25.87
14153.0,30.0,5.08,5.0,25.4
14155.0,30.0,5.07,5.2,26.37
14158.0,30.0,5.07,5.1,25.87
14161.0,30.0,5.08,5.2,26.4
14163.0,30.0,5.08,5.0,25.38
14166.0,30.0,5.08,5.2,26.4
14168.0,30.0,5.08,5.4,27.41
14171.0,30.0,5.07,5.3,26.88
14173.0,30.0,5.07,5.2,26.37
14176.0,30.0,5.08,5.1,25.89
14178.0,30.0,5.07,4.6,23.33
14180.0,30.0,5.08,5.4,27.41
14183.0,30.0,5.07,5.5,27.9
14185.0,30.0,5.07,5.6,28.4
14188.0,30.0,5.08,5.3,26.9
14190.0,30.0,5.08,5.7,28.93
14193.0,30.0,5.07,5.2,26.37
14195.0,30.0,5.08,5.5,27.92
14198.0,30.0,5.08,5.7,28.93
14200.0,30.0,5.08,5.5,27.92
14203.0,30.0,5.08,5.0,25.38
14206.0,30.0,5.08,5.4,27.41
14209.0,30.0,5.07,5.4,27.39
14211.0,30.0,5.08,5.3,26.9
14214.0,30.0,5.08,5.5,27.92
14217.0,30.0,5.08,5.4,27.41
14220.0,30.0,5.08,5.7,28.93
14222.0,30.0,5.07,5.5,27.9
14225.0,30.0,5.08,5.6,28.43
14227.0,30.0,5.08,5.5,27.92
14229.0,30.0,5.07,5.5,27.9
14232.0,30.0,5.07,5.5,27.9
14234.0,30.0,5.08,5.7,28.93
14237.0,30.0,5.07,5.5,27.9
14239.0,30.0,5.07,4.9,24.85
14242.0,30.0,5.07,5.2,26.37
14244.0,30.0,5.08,5.2,26.4
14247.0,30.0,5.07,5.2,26.37
14250.0,30.0,5.07,5.3,26.88
14253.0,30.0,5.07,5.4,27.39
14255.0,30.0,5.07,5.1,25.87
14258.0,30.0,5.08,5.4,27.41
14260.0,30.0,5.08,5.4,27.41
14263.0,30.0,5.07,5.3,26.88
14265.0,30.0,5.07,4.7,23.84
14268.0,30.0,5.08,5.2,26.4
14270.0,30.0,5.07,5.5,27.9
14273.0,30.0,5.08,5.3,26.9
14275.0,30.0,5.08,5.2,26.4
14278.0,30.0,5.07,5.1,25.87
14280.0,30.0,5.08,5.0,25.38
14283.0,30.0,5.08,5.2,26.4
14285.0,30.0,5.07,4.9,24.85
14288.0,30.0,5.07,5.3,26.88
14290.0,30.0,5.07,5.5,27.9
14293.0,30.0,5.08,5.6,28.43
14295.0,30.0,5.07,5.3,26.88
14298.0,30.0,5.07,5.5,27.9
14300.0,30.0,5.07,5.5,27.9
14302.0,30.0,5.08,5.3,26.9
14305.0,30.0,5.08,6.0,30.46
14307.0,30.0,5.08,5.4,27.41
14310.0,30.0,5.08,5.7,28.93
14312.0,30.0,5.07,5.2,26.37
14315.0,30.0,5.07,5.5,27.9
14318.0,30.0,5.08,5.5,27.92
14320.0,30.0,5.08,5.4,27.41
14322.0,30.0,5.07,5.6,28.4
14325.0,30.0,5.08,5.7,28.93
14328.0,30.0,5.08,4.9,24.87
14330.0,30.0,5.07,4.8,24.35
14332.0,30.0,5.07,5.5,27.9
14335.0,30.0,5.07,5.4,27.39
14337.0,30.0,5.08,5.1,25.89
14340.0,30.0,5.08,5.6,28.43
14342.0,30.0,5.07,5.4,27.39
14345.0,30.0,5.07,5.4,27.39
14347.0,30.0,5.08,5.4,27.41
14350.0,30.0,5.07,5.2,26.37
14353.0,30.0,5.08,5.6,28.43
14355.0,30.0,5.08,5.3,26.9
14358.0,30.0,5.07,5.4,27.39
14360.0,30.0,5.08,5.1,25.89
14363.0,30.0,5.07,5.3,26.88
14365.0,30.0,5.08,5.6,28.43
14368.0,30.0,5.07,5.6,28.4
14370.0,30.0,5.08,5.5,27.92
14372.0,30.0,5.07,5.2,26.37
14375.0,30.0,5.07,5.1,25.87
14378.0,30.0,5.07,5.3,26.88
14380.0,30.0,5.07,5.5,27.9
14383.0,30.0,5.07,5.2,26.37
14385.0,30.0,5.07,5.7,28.91
14387.0,30.0,5.07,5.2,26.37
14390.0,30.0,5.08,5.3,26.9
14392.0,30.0,5.08,5.0,25.38
14395.0,30.0,5.08,5.4,27.41
14397.0,30.0,5.08,5.4,27.41
14400.0,30.0,5.07,5.8,29.42
14402.0,30.0,5.07,5.8,29.42
14404.0,30.0,5.07,5.3,26.88
14407.0,30.0,5.07,5.6,28.4
14410.0,30.0,5.08,5.0,25.38
14413.0,30.0,5.07,5.3,26.88
14415.0,30.0,5.07,5.7,28.91
14418.0,30.0,5.07,5.0,25.36
14421.0,30.0,5.08,5.5,27.92
14424.0,30.0,5.08,5.4,27.41
14427.0,30.0,5.07,5.1,25.87
14429.0,30.0,5.08,5.4,27.41
14432.0,30.0,5.08,5.4,27.41
14434.0,30.0,5.07,5.1,25.87
14437.0,30.0,5.07,5.3,26.88
14440.0,30.0,5.07,5.4,27.39
14443.0,30.0,5.07,5.4,27.39
14445.0,30.0,5.07,5.0,25.36
14448.0,30.0,5.07,5.5,27.9
14450.0,30.0,5.08,5.7,28.93
14453.0,30.0,5.08,5.7,28.93
14456.0,30.0,5.07,5.5,27.9
14459.0,30.0,5.08,5.5,27.92
14462.0,30.0,5.08,5.4,27.41
14464.0,30.0,5.07,5.5,27.9
14467.0,30.0,5.08,5.5,27.92
14470.0,30.0,5.07,5.3,26.88
14472.0,30.0,5.07,5.8,29.42
14475.0,30.0,5.08,5.4,27.41
14477.0,30.0,5.07,5.1,25.87
14480.0,30.0,5.07,5.0,25.36
14482.0,30.0,5.08,5.5,27.92
14485.0,30.0,5.07,5.4,27.39
14488.0,30.0,5.08,5.4,27.41
14491.0,30.0,5.08,5.0,25.38
14493.0,30.0,5.07,5.2,26.37
14496.0,30.0,5.07,5.3,26.88
14499.0,30.0,5.08,5.7,28.93
14501.0,30.0,5.08,4.9,24.87
14504.0,30.0,5.08,5.2,26.4
14507.0,30.0,5.08,5.3,26.9
14510.0,30.0,5.07,5.1,25.87
14513.0,30.0,5.07,5.3,26.88
14515.0,30.0,5.07,4.9,24.85
14518.0,30.0,5.08,5.2,26.4
14521.0,30.0,5.07,5.4,27.39
14524.0,30.0,5.07,5.2,26.37
14526.0,30.0,5.08,4.9,24.87
14529.0,30.0,5.07,5.3,26.88
14532.0,30.0,5.07,4.9,24.85
14534.0,30.0,5.07,5.1,25.87
14537.0,30.0,5.07,5.1,25.87
14540.0,30.0,5.08,4.9,24.87
14542.0,30.0,5.08,5.2,26.4
14545.0,30.0,5.07,5.4,27.39
14548.0,30.0,5.08,5.0,25.38
14550.0,30.0,5.08,4.9,24.87
14553.0,30.0,5.07,4.9,24.85
14555.0,30.0,5.08,5.3,26.9
14558.0,30.0,5.07,5.2,26.37
14560.0,30.0,5.08,5.7,28.93
14563.0,30.0,5.07,5.4,27.39
14566.0,30.0,5.07,4.9,24.85
14568.0,30.0,5.07,5.5,27.9
14571.0,30.0,5.08,5.0,25.38
14573.0,30.0,5.07,5.0,25.36
14576.0,30.0,5.08,5.3,26.9
14578.0,30.0,5.08,5.0,25.38
14581.0,30.0,5.08,5.1,25.89
14584.0,30.0,5.08,5.3,26.9
14586.0,30.0,5.07,5.1,25.87
14589.0,30.0,5.07,4.9,24.85
14591.0,30.0,5.07,5.3,26.88
14594.0,30.0,5.07,4.8,24.35
14597.0,30.0,5.07,5.1,25.87
14599.0,30.0,5.07,5.4,27.39
14602.0,30.0,5.08,5.1,25.89
14604.0,30.0,5.08,5.4,27.41
14607.0,30.0,5.07,5.4,27.39
14610.0,30.0,5.08,4.9,24.87
14613.0,30.0,5.08,5.3,26.9
14615.0,30.0,5.08,5.4,27.41
14618.0,30.0,5.08,5.2,26.4
14620.0,30.0,5.07,5.4,27.39
14623.0,30.0,5.07,5.4,27.39
14626.0,30.0,5.07,5.2,26.37
14628.0,30.0,5.08,5.1,25.89
14631.0,30.0,5.08,5.2,26.4
14634.0,30.0,5.08,4.8,24.36
14636.0,30.0,5.07,5.2,26.37
14639.0,30.0,5.07,5.3,26.88
14642.0,30.0,5.07,5.3,26.88
14644.0,30.0,5.08,5.5,27.92
14647.0,30.0,5.08,5.4,27.41
14650.0,30.0,5.08,5.5,27.92
14652.0,30.0,5.07,5.1,25.87
14655.0,30.0,5.08,5.5,27.92
14658.0,30.0,5.08,5.2,26.4
14660.0,30.0,5.08,5.3,26.9
14663.0,30.0,5.07,5.1,25.87
14666.0,30.0,5.08,5.2,26.4
14668.0,30.0,5.08,5.3,26.9
14671.0,30.0,5.07,5.2,26.37
14674.0,30.0,5.08,5.6,28.43
14677.0,30.0,5.07,5.3,26.88
14680.0,30.0,5.08,5.5,27.92
14683.0,30.0,5.08,5.0,25.38
14685.0,30.0,5.08,5.3,26.9
14688.0,30.0,5.07,5.2,26.37
14691.0,30.0,5.08,5.2,26.4
14694.0,30.0,5.08,5.2,26.4
14697.0,30.0,5.07,5.3,26.88
14699.0,30.0,5.07,5.4,27.39
14702.0,30.0,5.07,5.3,26.88
14705.0,30.0,5.08,5.4,27.41
14707.0,30.0,5.08,5.1,25.89
14710.0,30.0,5.07,5.0,25.36
14713.0,30.0,5.07,5.4,27.39
14715.0,30.0,5.08,5.4,27.41
14718.0,30.0,5.08,5.3,26.9
14721.0,30.0,5.08,5.2,26.4
14723.0,30.0,5.07,5.2,26.37
14726.0,30.0,5.07,5.2,26.37
14729.0,30.0,5.07,5.5,27.9
14731.0,30.0,5.07,5.7,28.91
14734.0,30.0,5.07,5.4,27.39
14736.0,30.0,5.08,5.4,27.41
14739.0,30.0,5.07,5.3,26.88
14741.0,30.0,5.08,5.0,25.38
14744.0,30.0,5.08,5.3,26.9
14747.0,30.0,5.08,5.5,27.92
14750.0,30.0,5.08,5.5,27.92
14753.0,30.0,5.08,5.5,27.92
14755.0,30.0,5.07,5.2,26.37
14758.0,30.0,5.08,5.7,28.93
14760.0,30.0,5.08,5.5,27.92
14763.0,30.0,5.08,5.5,27.92
14766.0,30.0,5.08,5.4,27.41
14768.0,30.0,5.07,5.0,25.36
14771.0,30.0,5.07,5.4,27.39
14774.0,30.0,5.07,5.3,26.88
14776.0,30.0,5.08,5.2,26.4
14779.0,30.0,5.07,4.8,24.35
14782.0,30.0,5.08,5.6,28.43
14784.0,30.0,5.07,5.6,28.4
14787.0,30.0,5.08,5.3,26.9
14790.0,30.0,5.08,5.4,27.41
14792.0,30.0,5.08,5.4,27.41
14795.0,30.0,5.08,5.1,25.89
14798.0,30.0,5.07,5.4,27.39
14801.0,30.0,5.07,5.2,26.37
14803.0,30.0,5.08,5.0,25.38
14806.0,30.0,5.08,5.1,25.89
14809.0,30.0,5.08,5.8,29.44
14812.0,30.0,5.08,5.2,26.4
14815.0,30.0,5.08,5.5,27.92
14818.0,30.0,5.07,5.2,26.37
14820.0,30.0,5.08,5.1,25.89
14824.0,30.0,5.08,5.0,25.38
14826.0,30.0,5.07,5.5,27.9
14829.0,30.0,5.08,5.5,27.92
14832.0,30.0,5.07,5.5,27.9
14834.0,30.0,5.07,5.6,28.4
14837.0,30.0,5.08,5.5,27.92
14840.0,30.0,5.08,5.1,25.89
14843.0,30.0,5.07,5.1,25.87
14846.0,30.0,5.07,5.7,28.91
14849.0,30.0,5.08,5.6,28.43
14851.0,30.0,5.08,5.4,27.41
14855.0,30.0,5.07,5.1,25.87
14857.0,30.0,5.08,5.3,26.9
14860.0,30.0,5.08,5.5,27.92
14863.0,30.0,5.08,5.1,25.89
14866.0,30.0,5.07,5.5,27.9
14869.0,30.0,5.08,5.3,26.9
14872.0,30.0,5.08,5.1,25.89
14875.0,30.0,5.07,5.8,29.42
14877.0,30.0,5.08,5.4,27.41
14880.0,30.0,5.08,5.4,27.41
14883.0,30.0,5.08,5.5,27.92
14886.0,30.0,5.08,5.2,26.4
14889.0,30.0,5.08,5.5,27.92
14892.0,30.0,5.08,5.2,26.4
14895.0,30.0,5.08,5.7,28.93
14898.0,30.0,5.08,5.2,26.4
14900.0,30.0,5.08,5.5,27.92
14903.0,30.0,5.08,5.5,27.92
14906.0,30.0,5.07,5.8,29.42
14908.0,30.0,5.07,5.5,27.9
14911.0,30.0,5.08,5.3,26.9
14914.0,30.0,5.08,5.1,25.89
14916.0,30.0,5.08,5.2,26.4
14919.0,30.0,5.08,5.2,26.4
14922.0,30.0,5.07,5.6,28.4
14924.0,30.0,5.08,5.6,28.43
14927.0,30.0,5.08,5.2,26.4
14930.0,30.0,5.07,5.2,26.37
14933.0,30.0,5.07,5.3,26.88
14935.0,30.0,5.07,5.6,28.4
14938.0,30.0,5.07,5.2,26.37
14941.0,30.0,5.07,5.1,25.87
14944.0,30.0,5.07,5.2,26.37
14947.0,30.0,5.07,5.0,25.36
14950.0,30.0,5.07,5.5,27.9
14953.0,30.0,5.08,5.5,27.92
14955.0,30.0,5.08,5.3,26.9
14958.0,30.0,5.08,11.3,57.36
14961.0,30.0,5.07,26.1,132.38
14964.0,30.0,5.08,18.5,93.91
14966.0,30.0,5.08,11.5,58.37
14969.0,30.0,5.08,6.1,30.96
14972.0,30.0,5.08,6.3,31.98
14975.0,30.0,5.08,12.1,61.42
14977.0,30.0,5.08,11.7,59.39
14980.0,30.0,5.07,3.8,19.27
14983.0,30.0,5.07,3.0,15.22
14986.0,30.0,5.08,9.5,48.22
14989.0,30.0,5.08,4.4,22.33
14992.0,30.0,5.07,4.9,24.85
14994.0,30.0,5.07,5.0,25.36
14997.0,30.0,5.07,5.1,25.87
15000.0,30.0,5.08,4.9,24.87
15003.0,30.0,5.08,4.6,23.35
15006.0,30.0,5.08,5.2,26.4
15009.0,30.0,5.08,5.0,25.38
15012.0,30.0,5.07,4.8,24.35
15014.0,30.0,5.07,5.1,25.87
15017.0,30.0,5.07,4.9,24.85
15020.0,30.0,5.07,4.9,24.85
15023.0,30.0,5.08,4.5,22.84
15026.0,30.0,5.07,4.4,22.32
15029.0,30.0,5.08,4.5,22.84
15032.0,30.0,5.08,4.5,22.84
15034.0,30.0,5.08,4.6,23.35
15037.0,30.0,5.08,4.2,21.32
15040.0,30.0,5.07,4.7,23.84
15043.0,30.0,5.08,4.6,23.35
15046.0,30.0,5.08,4.6,23.35
15049.0,30.0,5.07,4.7,23.84
15052.0,30.0,5.08,4.8,24.36
15055.0,30.0,5.07,4.8,24.35
15058.0,30.0,5.07,4.8,24.35
15061.0,30.0,5.08,4.7,23.86
15064.0,30.0,5.07,4.2,21.3
15067.0,30.0,5.07,4.8,24.35
15070.0,30.0,5.07,4.8,24.35
15072.0,30.0,5.07,4.5,22.82
15075.0,30.0,5.07,4.7,23.84
15078.0,30.0,5.07,4.9,24.85
15081.0,30.0,5.08,4.6,23.35
15084.0,30.0,5.07,4.5,22.82
15087.0,30.0,5.08,4.7,23.86
15090.0,30.0,5.08,4.9,24.87
15093.0,30.0,5.08,4.1,20.81
15095.0,30.0,5.07,4.7,23.84
15098.0,30.0,5.07,4.7,23.84
15101.0,30.0,5.07,4.6,23.33
15104.0,30.0,5.07,4.5,22.82
15107.0,30.0,5.07,4.6,23.33
15110.0,30.0,5.07,4.2,21.3
15113.0,30.0,5.07,4.8,24.35
15116.0,30.0,5.07,4.3,21.81
15119.0,30.0,5.07,4.4,22.32
15121.0,30.0,5.08,4.4,22.33
15124.0,30.0,5.08,4.8,24.36
15127.0,30.0,5.07,4.7,23.84
15130.0,30.0,5.07,4.6,23.33
15133.0,30.0,5.07,4.7,23.84
15136.0,30.0,5.07,4.6,23.33
15139.0,30.0,5.07,4.6,23.33
15142.0,30.0,5.07,4.7,23.84
15145.0,30.0,5.07,4.9,24.85
15148.0,30.0,5.07,4.7,23.84
15151.0,30.0,5.07,4.6,23.33
15154.0,30.0,5.07,4.7,23.84
15157.0,30.0,5.08,5.0,25.38
15160.0,30.0,5.07,4.7,23.84
15164.0,30.0,5.07,4.9,24.85
15167.0,30.0,5.07,4.7,23.84
15170.0,30.0,5.07,4.5,22.82
15173.0,30.0,5.08,4.8,24.36
15176.0,30.0,5.07,4.9,24.85
15179.0,30.0,5.07,4.7,23.84
15182.0,30.0,5.07,5.0,25.36
15185.0,30.0,5.07,4.3,21.81
15188.0,30.0,5.07,4.9,24.85
15191.0,30.0,5.08,4.5,22.84
15194.0,30.0,5.08,4.8,24.36
15197.0,30.0,5.08,4.7,23.86
15200.0,30.0,5.08,4.8,24.36
15203.0,30.0,5.08,4.9,24.87
15206.0,30.0,5.08,5.0,25.38
15209.0,30.0,5.08,4.7,23.86
15212.0,30.0,5.07,4.8,24.35
15215.0,30.0,5.08,4.9,24.87
15218.0,30.0,5.07,4.9,24.85
15222.0,30.0,5.08,4.5,22.84
15225.0,30.0,5.08,4.7,23.86
15228.0,30.0,5.08,4.9,24.87
15231.0,30.0,5.07,4.7,23.84
15234.0,30.0,5.08,4.3,21.83
15237.0,30.0,5.07,4.7,23.84
15240.0,30.0,5.07,4.5,22.82
15243.0,30.0,5.07,4.9,24.85
15246.0,30.0,5.07,4.8,24.35
15249.0,30.0,5.07,4.6,23.33
15252.0,30.0,5.08,5.0,25.38
15255.0,30.0,5.07,4.6,23.33
15258.0,30.0,5.07,4.7,23.84
15261.0,30.0,5.07,4.4,22.32
15264.0,30.0,5.07,4.4,22.32
15267.0,30.0,5.07,4.7,23.84
15269.0,30.0,5.07,4.9,24.85
15272.0,30.0,5.07,4.7,23.84
15275.0,30.0,5.07,4.5,22.82
15278.0,30.0,5.07,4.8,24.35
15282.0,30.0,5.07,4.9,24.85
15284.0,30.0,5.08,4.5,22.84
15287.0,30.0,5.07,4.7,23.84
15290.0,30.0,5.07,4.7,23.84
15293.0,30.0,5.07,4.8,24.35
15296.0,30.0,5.07,4.7,23.84
15299.0,30.0,5.07,5.1,25.87
15302.0,30.0,5.08,4.8,24.36
15304.0,30.0,5.07,4.7,23.84
15307.0,30.0,5.07,4.9,24.85
15310.0,30.0,5.08,4.7,23.86
15313.0,30.0,5.08,4.7,23.86
15316.0,30.0,5.08,4.8,24.36
15319.0,30.0,5.08,4.6,23.35
15322.0,30.0,5.07,4.5,22.82
15325.0,30.0,5.07,4.5,22.82
15328.0,30.0,5.07,4.9,24.85
15331.0,30.0,5.07,4.6,23.31
15334.0,30.0,5.08,5.0,25.38
15337.0,30.0,5.07,4.8,24.35
15341.0,30.0,5.07,4.7,23.84
15344.0,30.0,5.08,4.7,23.86
15347.0,30.0,5.07,5.1,25.87
15351.0,30.0,5.07,5.0,25.36
15353.0,30.0,5.07,4.8,24.35
15356.0,30.0,5.07,4.7,23.84
15359.0,30.0,5.07,4.8,24.35
15362.0,30.0,5.07,4.8,24.35
15365.0,30.0,5.07,4.8,24.35
15368.0,30.0,5.07,5.1,25.87
15371.0,30.0,5.07,5.2,26.37
15373.0,30.0,5.08,4.4,22.33
15376.0,30.0,5.07,4.9,24.85
15379.0,30.0,5.08,4.8,24.36
15382.0,30.0,5.08,4.8,24.36
15384.0,30.0,5.07,4.9,24.85
15387.0,30.0,5.07,4.7,23.84
15390.0,30.0,5.08,5.0,25.38
15393.0,30.0,5.08,4.7,23.86
15396.0,30.0,5.07,4.3,21.81
15399.0,30.0,5.08,4.7,23.86
15402.0,30.0,5.07,5.2,26.37
15404.0,30.0,5.08,4.5,22.84
15407.0,30.0,5.07,4.7,23.84
15411.0,30.0,5.08,4.6,23.35
15413.0,30.0,5.07,4.8,24.35
15416.0,30.0,5.08,4.6,23.35
15419.0,30.0,5.07,4.7,23.84
15422.0,30.0,5.07,4.9,24.85
15426.0,30.0,5.08,4.7,23.86
15429.0,30.0,5.07,4.8,24.35
15432.0,30.0,5.08,4.8,24.36
15434.0,30.0,5.07,4.8,24.35
15437.0,30.0,5.07,5.1,25.87
15440.0,30.0,5.07,4.7,23.84
15443.0,30.0,5.08,4.5,22.84
15446.0,30.0,5.08,4.6,23.35
15449.0,30.0,5.07,4.7,23.84
15452.0,30.0,5.08,4.4,22.33
15455.0,30.0,5.08,4.7,23.86
15458.0,30.0,5.07,4.6,23.33
15461.0,30.0,5.08,4.8,24.36
15463.0,30.0,5.07,4.9,24.85
15466.0,30.0,5.08,4.7,23.86
15469.0,30.0,5.07,4.7,23.84
15471.0,30.0,5.08,4.9,24.87
15474.0,30.0,5.08,4.9,24.87
15477.0,30.0,5.08,4.7,23.88
15480.0,30.0,5.07,4.6,23.33
15483.0,30.0,5.07,4.8,24.35
15486.0,30.0,5.07,4.5,22.82
15488.0,30.0,5.07,5.0,25.36
15491.0,30.0,5.07,4.5,22.82
15494.0,30.0,5.07,4.9,24.85
15497.0,30.0,5.07,4.1,20.8
15500.0,30.0,5.08,4.6,23.35
15503.0,30.0,5.07,4.8,24.35
15506.0,30.0,5.08,4.5,22.84
15509.0,30.0,5.08,4.4,22.33
