t_ms,angle_deg,v,I_mA,power_mW
219396.0,0.0,5.11,0.4,2.04
219446.0,0.0,5.11,0.4,2.04
219496.0,0.0,5.11,0.5,2.55
219546.0,0.0,5.11,0.3,1.53
219596.0,0.0,5.11,0.4,2.04
219646.0,0.0,5.11,0.4,2.04
219696.0,0.0,5.11,0.7,3.58
219746.0,0.0,5.11,0.2,1.02
219796.0,0.0,5.11,0.3,1.53
219846.0,0.0,5.11,0.4,2.04
219896.0,0.0,5.11,0.7,3.58
219946.0,0.0,5.11,0.4,2.04
219996.0,0.0,5.11,0.2,1.02
220046.0,0.0,5.11,0.3,1.53
220096.0,0.0,5.11,0.5,2.55
220146.0,0.0,5.11,0.2,1.02
220196.0,0.0,5.11,0.3,1.53
220246.0,0.0,5.11,0.4,2.04
220296.0,0.0,5.11,0.8,4.09
220346.0,0.0,5.11,0.5,2.56
220396.0,0.0,5.11,0.3,1.53
220446.0,0.0,5.11,0.3,1.53
220496.0,0.0,5.11,0.1,0.51
220546.0,0.0,5.11,0.5,2.55
220596.0,0.0,5.11,0.3,1.53
220646.0,0.0,5.11,0.3,1.53
220696.0,0.0,5.11,0.4,2.04
220746.0,0.0,5.11,0.2,1.02
220796.0,0.0,5.11,0.6,3.06
220846.0,0.0,5.11,0.5,2.55
220896.0,0.0,5.11,0.5,2.55
220946.0,0.0,5.11,0.4,2.04
220996.0,0.0,5.11,0.3,1.53
221046.0,0.0,5.11,0.5,2.56
221096.0,0.0,5.11,0.5,2.56
221146.0,0.0,5.11,0.5,2.55
221196.0,0.0,5.11,0.5,2.55
221246.0,0.0,5.11,0.6,3.07
221296.0,0.0,5.11,0.2,1.02
221346.0,0.0,5.11,0.6,3.06
221396.0,0.0,5.12,0.4,2.05
221446.0,0.0,5.11,0.0,0.0
221496.0,0.0,5.11,0.4,2.04
221546.0,0.0,5.11,0.6,3.06
221596.0,0.0,5.11,0.1,0.51
221646.0,0.0,5.11,0.2,1.02
221696.0,0.0,5.11,0.4,2.04
221746.0,0.0,5.11,0.3,1.53
221796.0,0.0,5.11,0.3,1.53
221846.0,0.0,5.11,0.5,2.55
221896.0,0.0,5.11,0.4,2.04
221946.0,0.0,5.11,0.3,1.53
221996.0,0.0,5.11,0.4,2.04
222046.0,0.0,5.11,0.3,1.53
222096.0,0.0,5.11,0.6,3.06
222146.0,0.0,5.11,0.4,2.04
222196.0,0.0,5.11,0.5,2.55
222246.0,0.0,5.11,0.5,2.55
222296.0,0.0,5.11,0.4,2.04
222346.0,0.0,5.11,0.4,2.04
222396.0,0.0,5.11,0.4,2.04
222446.0,0.0,5.11,0.2,1.02
222496.0,0.0,5.11,0.3,1.53
222546.0,0.0,5.11,0.3,1.53
222596.0,0.0,5.11,0.4,2.04
222646.0,0.0,5.11,0.7,3.58
222696.0,0.0,5.11,0.3,1.53
222746.0,0.0,5.11,0.2,1.02
222796.0,0.0,5.11,0.3,1.53
222846.0,0.0,5.11,0.3,1.53
222896.0,0.0,5.11,0.1,0.51
222946.0,0.0,5.11,0.1,0.51
222996.0,0.0,5.11,0.2,1.02
223046.0,0.0,5.11,0.4,2.04
223096.0,0.0,5.11,0.4,2.04
223146.0,0.0,5.11,0.2,1.02
223196.0,0.0,5.11,0.3,1.53
223246.0,0.0,5.11,0.3,1.53
223296.0,0.0,5.11,0.2,1.02
223346.0,0.0,5.11,0.1,0.51
223396.0,0.0,5.11,0.3,1.53
223446.0,0.0,5.11,0.5,2.55
223496.0,0.0,5.11,0.6,3.07
223546.0,0.0,5.11,0.5,2.55
223596.0,0.0,5.11,0.5,2.55
223646.0,0.0,5.11,0.0,0.0
223696.0,0.0,5.11,0.4,2.04
223746.0,0.0,5.1,0.3,1.53
223796.0,0.0,5.11,0.4,2.04
223846.0,0.0,5.11,0.4,2.04
223896.0,0.0,5.11,0.4,2.04
223946.0,0.0,5.11,0.3,1.53
223996.0,0.0,5.1,0.2,1.02
224046.0,0.0,5.11,0.4,2.04
224096.0,0.0,5.11,0.4,2.04
224146.0,0.0,5.11,0.3,1.53
224196.0,0.0,5.11,0.4,2.04
224246.0,0.0,5.11,0.4,2.04
224296.0,0.0,5.11,0.4,2.04
224346.0,0.0,5.11,0.6,3.06
224396.0,0.0,5.11,0.3,1.53
224446.0,0.0,5.11,0.2,1.02
224496.0,0.0,5.11,0.2,1.02
224546.0,0.0,5.11,0.3,1.53
224596.0,0.0,5.11,0.1,0.51
224646.0,0.0,5.11,0.5,2.56
224696.0,0.0,5.11,0.5,2.55
224746.0,0.0,5.11,0.2,1.02
224796.0,0.0,5.11,0.6,3.07
224846.0,0.0,5.11,0.3,1.53
224896.0,0.0,5.11,0.5,2.56
224946.0,0.0,5.1,0.5,2.55
224996.0,0.0,5.11,0.1,0.51
225046.0,0.0,5.1,0.1,0.51
225096.0,0.0,5.11,0.4,2.04
225146.0,0.0,5.11,0.3,1.53
225196.0,0.0,5.11,0.5,2.55
225246.0,0.0,5.11,0.4,2.04
225296.0,0.0,5.11,0.4,2.04
225346.0,0.0,5.11,0.4,2.04
225396.0,0.0,5.11,0.3,1.53
225446.0,0.0,5.1,0.3,1.53
225496.0,0.0,5.11,0.2,1.02
225546.0,0.0,5.11,0.3,1.53
225596.0,0.0,5.11,0.4,2.04
225646.0,0.0,5.11,0.3,1.53
225696.0,0.0,5.11,0.5,2.56
225746.0,0.0,5.11,0.1,0.51
225796.0,0.0,5.11,0.2,1.02
225846.0,0.0,5.11,0.7,3.58
225896.0,0.0,5.11,0.2,1.02
225946.0,0.0,5.11,0.5,2.55
225996.0,0.0,5.11,0.2,1.02
226046.0,0.0,5.11,0.4,2.04
226096.0,0.0,5.11,0.4,2.04
226146.0,0.0,5.11,0.5,2.55
226196.0,0.0,5.11,0.3,1.53
226246.0,0.0,5.11,0.1,0.51
226296.0,0.0,5.11,0.2,1.02
226346.0,0.0,5.11,0.2,1.02
226396.0,0.0,5.11,0.4,2.04
226446.0,0.0,5.11,0.4,2.04
226496.0,0.0,5.11,0.1,0.51
226546.0,0.0,5.11,0.7,3.58
226596.0,0.0,5.11,0.3,1.53
226646.0,0.0,5.11,0.4,2.04
226696.0,0.0,5.11,0.2,1.02
226746.0,0.0,5.11,0.5,2.55
226796.0,0.0,5.11,0.1,0.51
226846.0,0.0,5.1,0.4,2.04
226896.0,0.0,5.11,0.3,1.53
226946.0,0.0,5.11,0.3,1.53
226996.0,0.0,5.11,0.0,0.0
227046.0,0.0,5.1,0.3,1.53
227096.0,0.0,5.11,0.4,2.04
227146.0,0.0,5.11,0.4,2.04
227196.0,0.0,5.11,0.2,1.02
227246.0,0.0,5.11,0.3,1.53
227296.0,0.0,5.11,0.3,1.53
227346.0,0.0,5.11,0.2,1.02
227396.0,0.0,5.11,0.4,2.04
227446.0,0.0,5.11,0.5,2.55
227496.0,0.0,5.11,0.3,1.53
227546.0,0.0,5.11,0.3,1.53
227596.0,0.0,5.11,0.3,1.53
227646.0,0.0,5.11,0.2,1.02
227696.0,0.0,5.11,0.5,2.55
227746.0,0.0,5.11,0.3,1.53
227796.0,0.0,5.1,0.5,2.55
227846.0,0.0,5.11,0.4,2.04
227896.0,0.0,5.11,0.5,2.55
227946.0,0.0,5.11,0.3,1.53
227996.0,0.0,5.11,0.3,1.53
228046.0,0.0,5.11,0.7,3.58
228096.0,0.0,5.11,0.4,2.04
228146.0,0.0,5.11,0.6,3.07
228196.0,0.0,5.11,0.5,2.56
228246.0,0.0,5.11,0.6,3.06
228296.0,0.0,5.11,0.4,2.04
228346.0,0.0,5.11,0.0,0.0
228396.0,0.0,5.11,1.0,5.11
228446.0,0.0,5.11,0.2,1.02
228496.0,0.0,5.11,0.3,1.53
228546.0,0.0,5.11,0.4,2.04
228596.0,0.0,5.11,0.4,2.04
228646.0,0.0,5.11,0.5,2.55
228696.0,0.0,5.11,0.5,2.56
228746.0,0.0,5.11,0.5,2.55
228796.0,0.0,5.11,0.5,2.55
228846.0,0.0,5.1,0.0,0.0
228896.0,0.0,5.11,0.3,1.53
228946.0,0.0,5.11,0.3,1.53
228996.0,0.0,5.11,0.6,3.06
229046.0,0.0,5.11,0.5,2.55
229096.0,0.0,5.11,0.4,2.04
229146.0,0.0,5.11,0.2,1.02
229196.0,0.0,5.11,0.2,1.02
229246.0,0.0,5.11,0.6,3.06
229296.0,0.0,5.11,0.3,1.53
229346.0,0.0,5.11,0.4,2.04
229396.0,0.0,5.11,0.1,0.51
229446.0,0.0,5.11,0.2,1.02
229496.0,0.0,5.11,0.5,2.55
229546.0,0.0,5.11,0.5,2.55
229596.0,0.0,5.11,0.5,2.55
229646.0,0.0,5.11,0.3,1.53
229696.0,0.0,5.11,0.6,3.06
229746.0,0.0,5.11,0.3,1.53
229796.0,0.0,5.11,0.4,2.04
229846.0,0.0,5.11,0.6,3.06
229896.0,0.0,5.11,0.5,2.55
229946.0,0.0,5.11,0.2,1.02
229996.0,0.0,5.11,0.4,2.04
230046.0,0.0,5.11,0.5,2.55
230096.0,0.0,5.11,0.4,2.04
230146.0,0.0,5.11,0.4,2.04
230196.0,0.0,5.11,0.7,3.58
230246.0,0.0,5.11,0.4,2.04
230296.0,0.0,5.11,0.5,2.55
230346.0,0.0,5.11,0.5,2.56
230396.0,0.0,5.11,0.3,1.53
230446.0,0.0,5.11,0.6,3.06
230496.0,0.0,5.1,0.6,3.06
230546.0,0.0,5.11,0.4,2.04
230596.0,0.0,5.11,0.3,1.53
230646.0,0.0,5.11,0.4,2.04
230696.0,0.0,5.11,0.5,2.56
230746.0,0.0,5.11,0.2,1.02
230796.0,0.0,5.11,0.7,3.58
230846.0,0.0,5.1,0.1,0.51
230896.0,0.0,5.11,0.4,2.04
230946.0,0.0,5.11,0.6,3.07
230996.0,0.0,5.11,0.5,2.55
231046.0,0.0,5.11,0.5,2.56
231096.0,0.0,5.1,0.3,1.53
231146.0,0.0,5.11,0.3,1.53
231196.0,0.0,5.11,0.4,2.04
231246.0,0.0,5.11,0.3,1.53
231296.0,0.0,5.1,0.4,2.04
231346.0,0.0,5.11,0.1,0.51
231396.0,0.0,5.11,0.4,2.04
231446.0,0.0,5.11,0.1,0.51
231496.0,0.0,5.11,0.3,1.53
231546.0,0.0,5.11,0.7,3.58
231596.0,0.0,5.11,0.6,3.06
231646.0,0.0,5.11,0.5,2.55
231696.0,0.0,5.11,0.3,1.53
231746.0,0.0,5.11,0.5,2.55
231796.0,0.0,5.11,0.2,1.02
231846.0,0.0,5.11,0.6,3.06
231896.0,0.0,5.12,0.5,2.56
231946.0,0.0,5.11,0.3,1.53
231996.0,0.0,5.1,0.5,2.55
232046.0,0.0,5.11,0.3,1.53
232096.0,0.0,5.11,0.6,3.07
232146.0,0.0,5.11,0.5,2.56
232196.0,0.0,5.11,0.1,0.51
232246.0,0.0,5.11,0.3,1.53
232296.0,0.0,5.11,0.4,2.04
232346.0,0.0,5.11,0.5,2.55
232396.0,0.0,5.11,0.4,2.04
232446.0,0.0,5.11,0.6,3.06
232496.0,0.0,5.11,0.5,2.55
