t_ms,angle_deg,v,I_mA,power_mW
46776.0,0.0,5.11,0.5,2.55
46826.0,0.0,5.11,0.5,2.55
46876.0,0.0,5.11,0.3,1.53
46926.0,0.0,5.11,0.5,2.55
46976.0,0.0,5.11,0.3,1.53
47026.0,0.0,5.11,0.5,2.55
47076.0,0.0,5.11,0.2,1.02
47126.0,0.0,5.11,0.2,1.02
47176.0,0.0,5.11,0.3,1.53
47226.0,0.0,5.11,0.2,1.02
47276.0,0.0,5.11,0.2,1.02
47326.0,0.0,5.11,0.2,1.02
47376.0,0.0,5.11,0.5,2.56
47426.0,0.0,5.11,0.4,2.04
47476.0,0.0,5.11,0.6,3.06
47526.0,0.0,5.11,0.5,2.56
47576.0,0.0,5.11,0.5,2.55
47626.0,0.0,5.11,0.1,0.51
47676.0,0.0,5.11,0.6,3.06
47726.0,0.0,5.11,0.5,2.55
47776.0,0.0,5.11,0.3,1.53
47826.0,0.0,5.11,0.4,2.04
47876.0,0.0,5.11,0.5,2.55
47926.0,0.0,5.11,0.5,2.55
47976.0,0.0,5.11,0.3,1.53
48026.0,0.0,5.11,0.4,2.04
48076.0,0.0,5.11,0.4,2.04
48126.0,0.0,5.11,0.2,1.02
48176.0,0.0,5.11,0.4,2.04
48226.0,0.0,5.11,0.2,1.02
48276.0,0.0,5.11,0.3,1.53
48326.0,0.0,5.11,0.5,2.55
48376.0,0.0,5.11,0.4,2.04
48426.0,0.0,5.11,0.3,1.53
48476.0,0.0,5.11,0.4,2.04
48526.0,0.0,5.11,0.3,1.53
48576.0,0.0,5.11,0.7,3.58
48626.0,0.0,5.11,0.4,2.04
48676.0,0.0,5.11,0.6,3.06
48726.0,0.0,5.11,0.3,1.53
48776.0,0.0,5.11,0.3,1.53
48826.0,0.0,5.11,0.2,1.02
48876.0,0.0,5.11,0.4,2.04
48926.0,0.0,5.11,0.2,1.02
48976.0,0.0,5.11,0.4,2.04
49026.0,0.0,5.11,0.3,1.53
49076.0,0.0,5.11,0.5,2.55
49126.0,0.0,5.11,0.4,2.04
49176.0,0.0,5.11,0.2,1.02
49226.0,0.0,5.11,0.4,2.04
49276.0,0.0,5.11,0.4,2.04
49326.0,0.0,5.11,0.4,2.04
49376.0,0.0,5.11,0.5,2.55
49426.0,0.0,5.11,0.1,0.51
49476.0,0.0,5.11,0.2,1.02
49526.0,0.0,5.1,0.2,1.02
49576.0,0.0,5.11,0.2,1.02
49626.0,0.0,5.11,0.7,3.58
49676.0,0.0,5.11,0.3,1.53
49726.0,0.0,5.11,0.5,2.55
49776.0,0.0,5.11,0.4,2.04
49826.0,0.0,5.11,0.2,1.02
49876.0,0.0,5.11,0.3,1.53
49926.0,0.0,5.11,0.3,1.53
49976.0,0.0,5.11,0.4,2.04
50026.0,0.0,5.11,0.3,1.53
50076.0,0.0,5.11,0.5,2.55
50126.0,0.0,5.1,0.3,1.53
50176.0,0.0,5.11,0.3,1.53
50226.0,0.0,5.11,35.9,183.38
50276.0,0.5,4.99,6.0,29.93
50326.0,1.8,5.1,1.7,8.67
50376.0,3.2,5.0,23.9,119.4
50426.0,4.1,5.07,1.9,9.63
50476.0,5.5,5.07,24.9,126.29
50526.0,6.8,5.07,1.3,6.59
50576.0,8.2,5.08,25.7,130.56
50626.0,9.5,5.06,5.6,28.36
50676.0,10.5,5.08,26.6,135.02
50726.0,11.8,5.11,0.6,3.06
50776.0,11.8,5.11,0.4,2.04
50826.0,11.8,5.11,0.4,2.04
50876.0,11.8,5.11,0.2,1.02
50926.0,11.8,5.11,0.5,2.56
50976.0,11.8,5.11,0.5,2.55
51026.0,11.8,5.11,0.6,3.06
51076.0,11.8,5.11,0.3,1.53
51126.0,11.8,5.11,0.4,2.04
51176.0,11.8,5.11,0.1,0.51
51226.0,11.8,5.1,0.7,3.57
51276.0,11.8,5.11,0.4,2.04
51326.0,11.8,5.11,0.5,2.55
51376.0,11.8,5.11,0.5,2.55
51426.0,11.8,5.11,0.4,2.04
51476.0,11.8,5.11,0.2,1.02
51526.0,11.8,5.1,0.2,1.02
51576.0,11.8,5.11,0.5,2.55
51626.0,11.8,5.11,0.6,3.07
51676.0,11.8,5.11,0.3,1.53
51726.0,11.8,5.11,0.3,1.53
51776.0,11.8,5.11,0.2,1.02
51826.0,11.8,5.11,0.2,1.02
51876.0,11.8,5.11,0.4,2.04
51926.0,11.8,5.11,0.2,1.02
51976.0,11.8,5.11,0.4,2.04
52026.0,11.8,5.11,0.2,1.02
52076.0,11.8,5.11,0.2,1.02
52126.0,11.8,5.11,0.4,2.04
52176.0,11.8,5.11,0.4,2.04
52226.0,11.8,5.11,0.1,0.51
52276.0,11.8,5.11,0.5,2.56
52326.0,11.8,5.11,0.2,1.02
52376.0,11.8,5.11,0.3,1.53
52426.0,11.8,5.11,0.1,0.51
52476.0,11.8,5.11,0.6,3.06
52526.0,11.8,5.11,0.2,1.02
52576.0,11.8,5.11,0.3,1.53
52626.0,11.8,5.11,0.4,2.04
52676.0,11.8,5.11,0.3,1.53
52726.0,11.8,5.11,0.5,2.55
52776.0,11.8,5.11,0.1,0.51
52826.0,11.8,5.11,0.6,3.06
52876.0,11.8,5.11,0.3,1.53
52926.0,11.8,5.11,0.2,1.02
52976.0,11.8,5.11,0.1,0.51
53026.0,11.8,5.11,0.4,2.04
53076.0,11.8,5.11,0.6,3.06
53126.0,11.8,5.11,0.7,3.58
53176.0,11.8,5.11,0.3,1.53
53226.0,11.8,5.11,0.3,1.53
53276.0,11.8,5.1,0.2,1.02
53326.0,11.8,5.11,0.4,2.04
53376.0,11.8,5.11,0.6,3.06
