t_ms,angle_deg,v,I_mA,power_mW
220651.0,72.0,5.11,0.2,1.02
220702.0,72.0,5.11,0.3,1.53
220752.0,72.0,5.12,0.3,1.53
220802.0,72.0,5.12,0.5,2.56
220852.0,72.0,5.11,0.4,2.04
220902.0,72.0,5.11,0.4,2.04
220953.0,72.0,5.12,0.2,1.02
221003.0,72.0,5.12,0.3,1.53
221053.0,72.0,5.12,0.4,2.05
221103.0,72.0,5.12,0.2,1.02
221153.0,72.0,5.12,0.1,0.51
221204.0,72.0,5.12,0.3,1.53
221254.0,72.0,5.12,0.6,3.07
221304.0,72.0,5.11,0.4,2.04
221354.0,72.0,5.12,0.6,3.07
221405.0,72.0,5.12,0.3,1.53
221456.0,72.0,5.12,0.8,4.09
221506.0,72.0,5.12,0.2,1.02
221556.0,72.0,5.12,0.2,1.02
221607.0,72.0,5.12,0.4,2.05
221657.0,72.0,5.12,0.5,2.56
221707.0,72.0,5.12,0.5,2.56
221757.0,72.0,5.12,0.3,1.53
221807.0,72.0,5.12,0.1,0.51
221857.0,72.0,5.11,0.3,1.53
221907.0,72.0,5.12,0.4,2.05
221957.0,72.0,5.12,0.7,3.58
222008.0,72.0,5.11,0.3,1.53
222059.0,72.0,5.11,0.3,1.53
222109.0,72.0,5.11,0.2,1.02
222159.0,72.0,5.12,0.4,2.05
222209.0,72.0,5.12,0.7,3.58
222259.0,72.0,5.12,0.4,2.05
222309.0,72.0,5.12,0.5,2.56
222359.0,72.0,5.11,0.2,1.02
222409.0,72.0,5.11,0.3,1.53
222460.0,72.0,5.12,0.4,2.05
222511.0,72.0,5.11,0.4,2.04
222562.0,72.0,5.12,0.3,1.53
222613.0,72.0,5.11,0.2,1.02
222664.0,72.0,5.12,0.4,2.05
222715.0,72.0,5.12,0.4,2.05
222765.0,72.0,5.12,0.3,1.53
222815.0,72.0,5.12,0.6,3.07
222865.0,72.0,5.12,0.4,2.05
222915.0,72.0,5.12,0.8,4.09
222966.0,72.0,5.12,0.4,2.05
223017.0,72.0,5.11,0.4,2.04
223067.0,72.0,5.12,0.3,1.53
223117.0,72.0,5.11,0.4,2.04
223167.0,72.0,5.12,0.8,4.09
223218.0,72.0,5.12,0.2,1.02
223269.0,72.0,5.11,0.2,1.02
223319.0,72.0,5.12,0.7,3.58
223370.0,72.0,5.12,0.3,1.53
223420.0,72.0,5.12,0.4,2.05
223470.0,72.0,5.12,0.4,2.05
223520.0,72.0,5.12,0.5,2.56
223570.0,72.0,5.12,0.5,2.56
223620.0,72.0,5.12,0.2,1.02
223671.0,72.0,5.12,0.3,1.53
223721.0,72.0,5.11,0.5,2.56
223772.0,72.0,5.11,0.3,1.53
223823.0,72.0,5.12,0.5,2.56
223874.0,72.0,5.12,0.3,1.53
223924.0,72.0,5.12,0.2,1.02
223974.0,72.0,5.12,0.5,2.56
224024.0,72.0,5.12,0.5,2.56
224075.0,72.0,5.11,0.3,1.53
224125.0,72.0,5.12,0.5,2.56
224175.0,72.0,5.12,0.3,1.53
224226.0,72.0,5.12,0.3,1.53
224276.0,72.0,5.11,0.5,2.56
224326.0,72.0,5.12,0.4,2.05
224376.0,72.0,5.12,0.5,2.56
224427.0,72.0,5.12,0.4,2.05
224478.0,72.0,5.12,0.7,3.58
224528.0,72.0,5.12,0.2,1.02
224578.0,72.0,5.12,0.7,3.58
224628.0,72.0,5.12,0.4,2.05
224678.0,72.0,5.12,0.4,2.05
224729.0,72.0,5.12,0.4,2.05
224779.0,72.0,5.12,0.3,1.53
224829.0,72.0,5.12,0.3,1.53
224879.0,72.0,5.12,0.3,1.53
224929.0,72.0,5.12,0.9,4.6
224979.0,72.0,5.12,0.3,1.53
225029.0,72.0,5.12,0.5,2.56
225079.0,72.0,5.11,0.6,3.07
225129.0,72.0,5.11,0.6,3.07
225179.0,72.0,5.12,0.4,2.05
225229.0,72.0,5.12,0.4,2.05
225279.0,72.0,5.11,0.6,3.07
225329.0,72.0,5.12,0.1,0.51
225379.0,72.0,5.12,0.3,1.53
225429.0,72.0,5.12,0.3,1.53
225479.0,72.0,5.12,0.6,3.07
225529.0,72.0,5.11,0.5,2.56
225579.0,72.0,5.11,0.7,3.58
225629.0,72.0,5.12,0.4,2.05
225680.0,72.0,5.11,0.5,2.56
225730.0,72.0,5.11,0.1,0.51
225780.0,72.0,5.12,0.6,3.07
225831.0,72.0,5.12,0.6,3.07
225881.0,72.0,5.12,0.4,2.05
225931.0,72.0,5.12,0.1,0.51
225982.0,72.0,5.12,0.2,1.02
226032.0,72.0,5.12,0.6,3.07
226082.0,72.0,5.12,0.2,1.02
226133.0,72.0,5.11,0.4,2.04
226183.0,72.0,5.12,0.6,3.07
226233.0,72.0,5.12,0.2,1.02
226283.0,72.0,5.12,0.6,3.07
226333.0,72.0,5.12,0.1,0.51
226383.0,72.0,5.12,0.7,3.58
226532.0,84.0,5.12,0.4,2.05
226583.0,84.0,5.12,0.6,3.07
226634.0,84.0,5.11,0.5,2.56
226685.0,84.0,5.11,0.2,1.02
226735.0,84.0,5.11,0.3,1.53
226786.0,84.0,5.12,0.4,2.05
226837.0,84.0,5.11,0.2,1.02
226887.0,84.0,5.11,0.1,0.51
226937.0,84.0,5.12,0.1,0.51
226987.0,84.0,5.12,0.3,1.53
227037.0,84.0,5.12,0.5,2.56
227087.0,84.0,5.12,0.3,1.53
227137.0,84.0,5.11,0.3,1.53
227187.0,84.0,5.12,0.0,0.0
227237.0,84.0,5.12,0.5,2.56
227287.0,84.0,5.11,0.4,2.04
227337.0,84.0,5.11,0.3,1.53
227387.0,84.0,5.12,0.2,1.02
227437.0,84.0,5.11,0.1,0.51
227488.0,84.0,5.12,0.3,1.53
227539.0,84.0,5.12,0.5,2.56
227589.0,84.0,5.12,0.4,2.05
227639.0,84.0,5.12,0.6,3.07
227689.0,84.0,5.12,0.5,2.56
227739.0,84.0,5.12,0.3,1.53
227790.0,84.0,5.12,0.3,1.53
227840.0,84.0,5.12,0.6,3.07
