t_ms,angle_deg,v,I_mA,power_mW
22690.0,25.9,5.1,0.5,2.55
22740.0,25.9,5.1,0.2,1.02
22790.0,25.9,5.1,0.3,1.53
22840.0,25.9,5.1,0.5,2.55
22890.0,25.9,5.1,0.4,2.04
22940.0,25.9,5.1,0.6,3.06
22990.0,25.9,5.1,0.2,1.02
23040.0,25.9,5.1,0.6,3.06
23090.0,25.9,5.1,0.2,1.02
23140.0,25.9,5.1,0.7,3.57
23190.0,25.9,5.1,0.2,1.02
23240.0,25.9,5.11,0.2,1.02
23290.0,25.9,5.1,0.5,2.55
23340.0,25.9,5.11,0.4,2.04
23390.0,25.9,5.1,0.2,1.02
23440.0,25.9,5.11,0.2,1.02
23490.0,25.9,5.1,0.3,1.53
23540.0,25.9,5.1,0.0,0.0
23590.0,25.9,5.1,0.4,2.04
23640.0,25.9,5.1,0.4,2.04
23690.0,25.9,5.1,0.2,1.02
23740.0,25.9,5.1,0.3,1.53
23790.0,25.9,5.1,0.2,1.02
23840.0,25.9,5.1,0.3,1.53
23890.0,25.9,5.1,0.5,2.55
23940.0,25.9,5.11,0.5,2.55
23990.0,25.9,5.1,0.6,3.06
24040.0,25.9,5.1,0.4,2.04
24090.0,25.9,5.1,0.4,2.04
24140.0,25.9,5.11,0.3,1.53
24190.0,25.9,5.11,0.3,1.53
24240.0,25.9,5.11,0.2,1.02
24290.0,25.9,5.11,0.2,1.02
24340.0,25.9,5.1,0.2,1.02
24390.0,25.9,5.1,0.4,2.04
24440.0,25.9,5.1,0.3,1.53
24490.0,25.9,5.1,0.5,2.55
24540.0,25.9,5.1,0.6,3.06
24590.0,25.9,5.1,0.3,1.53
24640.0,25.9,5.1,0.3,1.53
24690.0,25.9,5.1,0.3,1.53
24740.0,25.9,5.1,0.1,0.51
24790.0,25.9,5.1,0.3,1.53
24840.0,25.9,5.1,0.4,2.04
24890.0,25.9,5.11,0.1,0.51
24940.0,25.9,5.1,0.5,2.55
24990.0,25.9,5.1,0.5,2.55
25040.0,25.9,5.1,0.4,2.04
25090.0,25.9,5.1,0.3,1.53
25140.0,25.9,5.1,0.3,1.53
25190.0,25.9,5.11,0.3,1.53
25240.0,25.9,5.1,0.6,3.06
25290.0,25.9,5.11,0.2,1.02
25340.0,25.9,5.1,0.3,1.53
25390.0,25.9,5.1,0.1,0.51
25440.0,25.9,5.11,0.3,1.53
25490.0,25.9,5.1,0.3,1.53
25540.0,25.9,5.11,0.3,1.53
25590.0,25.9,5.11,0.5,2.55
25640.0,25.9,5.1,0.5,2.55
25690.0,25.9,5.1,0.5,2.55
25740.0,25.9,5.1,0.1,0.51
25790.0,25.9,5.1,0.4,2.04
25840.0,25.9,5.1,0.2,1.02
25890.0,25.9,5.1,0.4,2.04
25940.0,25.9,5.11,0.3,1.53
25990.0,25.9,5.1,0.8,4.08
26040.0,25.9,5.1,0.7,3.57
26090.0,25.9,5.11,0.4,2.04
26140.0,25.9,5.1,0.2,1.02
26190.0,25.9,5.11,0.3,1.53
26240.0,25.9,5.1,0.5,2.55
26290.0,25.9,5.1,0.3,1.53
26340.0,25.9,5.1,0.2,1.02
26390.0,25.9,5.11,0.3,1.53
26440.0,25.9,5.1,0.2,1.02
26490.0,25.9,5.1,0.5,2.55
26540.0,25.9,5.1,0.5,2.55
26590.0,25.9,5.1,0.6,3.06
26640.0,25.9,5.1,0.3,1.53
26690.0,25.9,5.11,0.3,1.53
26740.0,25.9,5.1,0.5,2.55
26790.0,25.9,5.1,0.5,2.55
26840.0,25.9,5.1,0.4,2.04
26890.0,25.9,5.1,0.4,2.04
26940.0,25.9,5.1,0.5,2.55
26990.0,25.9,5.1,0.4,2.04
27040.0,25.9,5.1,0.3,1.53
27090.0,25.9,5.1,0.2,1.02
27140.0,25.9,5.1,0.1,0.51
27190.0,25.9,5.1,0.5,2.55
27240.0,27.1,5.07,18.6,94.26
27290.0,29.6,5.02,27.6,138.55
27340.0,32.8,5.07,28.0,141.9
27390.0,35.7,5.06,17.9,90.5
27440.0,37.8,5.1,0.6,3.06
27490.0,38.2,5.1,0.4,2.04
27540.0,38.2,5.1,0.5,2.55
27590.0,38.2,5.1,0.4,2.04
27640.0,38.2,5.1,0.3,1.53
27690.0,38.2,5.11,0.4,2.04
27740.0,38.2,5.1,0.5,2.55
27790.0,38.2,5.1,0.2,1.02
27840.0,38.2,5.11,0.2,1.02
27890.0,38.2,5.1,0.5,2.55
27940.0,38.2,5.1,0.5,2.55
27990.0,38.2,5.1,0.5,2.55
28040.0,38.2,5.1,0.6,3.06
28090.0,38.2,5.1,0.6,3.06
28140.0,38.2,5.1,0.5,2.55
28190.0,38.2,5.1,0.2,1.02
28240.0,38.2,5.11,0.3,1.53
28290.0,38.2,5.1,0.5,2.55
28340.0,38.2,5.1,0.2,1.02
28390.0,38.2,5.1,0.2,1.02
28440.0,38.2,5.1,0.3,1.53
28490.0,38.2,5.1,0.3,1.53
28540.0,38.2,5.1,0.3,1.53
28590.0,38.2,5.1,0.3,1.53
28640.0,38.2,5.11,0.2,1.02
28690.0,38.2,5.1,0.2,1.02
28740.0,38.2,5.1,0.5,2.55
28790.0,38.2,5.1,0.7,3.57
28840.0,38.2,5.1,0.2,1.02
28890.0,38.2,5.1,0.4,2.04
28940.0,38.2,5.1,0.4,2.04
28990.0,38.2,5.1,0.5,2.55
29040.0,38.2,5.1,0.6,3.06
29090.0,38.2,5.11,0.3,1.53
29140.0,38.2,5.1,0.3,1.53
29190.0,38.2,5.1,0.5,2.55
29240.0,38.2,5.11,0.3,1.53
29290.0,38.2,5.1,0.7,3.57
29340.0,38.2,5.11,0.4,2.04
29390.0,38.2,5.11,0.5,2.55
29440.0,38.2,5.1,0.3,1.53
29490.0,38.2,5.1,0.2,1.02
29540.0,38.2,5.1,0.4,2.04
29590.0,38.2,5.1,0.4,2.04
29640.0,38.2,5.1,0.3,1.53
29690.0,38.2,5.11,0.1,0.51
29740.0,38.2,5.1,0.5,2.55
29790.0,38.2,5.1,0.4,2.04
29840.0,38.2,5.11,0.4,2.04
29890.0,38.2,5.1,0.5,2.55
29940.0,38.2,5.1,0.5,2.55
29990.0,38.2,5.11,0.2,1.02
30040.0,38.2,5.1,0.4,2.04
30090.0,38.2,5.1,0.4,2.04
30140.0,38.2,5.1,0.3,1.53
30190.0,38.2,5.11,0.1,0.51
30240.0,38.2,5.11,0.5,2.55
30290.0,38.2,5.1,0.5,2.55
30340.0,38.2,5.1,0.3,1.53
30390.0,38.2,5.1,0.4,2.04
30440.0,38.2,5.1,0.3,1.53
30490.0,38.2,5.11,0.3,1.53
30540.0,38.2,5.1,0.1,0.51
30590.0,38.2,5.1,0.5,2.55
30640.0,38.2,5.1,0.4,2.04
30690.0,38.2,5.11,0.2,1.02
30740.0,38.2,5.1,0.6,3.06
30790.0,38.2,5.11,0.5,2.55
30840.0,38.2,5.11,0.2,1.02
30890.0,38.2,5.1,0.5,2.55
30940.0,38.2,5.1,0.4,2.04
30990.0,38.2,5.11,0.4,2.04
31040.0,38.2,5.1,0.5,2.55
31090.0,38.2,5.1,0.3,1.53
31140.0,38.2,5.1,0.3,1.53
31190.0,38.2,5.1,0.4,2.04
31240.0,38.2,5.1,0.6,3.06
31290.0,38.2,5.1,0.3,1.53
31340.0,38.2,5.1,0.4,2.04
31390.0,38.2,5.1,0.3,1.53
31440.0,38.2,5.11,0.3,1.53
31490.0,38.2,5.1,0.4,2.04
31540.0,38.2,5.1,0.6,3.06
31590.0,38.2,5.1,0.4,2.04
31640.0,38.2,5.1,0.3,1.53
31690.0,38.2,5.1,0.5,2.55
31740.0,38.2,5.1,0.2,1.02
31790.0,38.2,5.1,0.1,0.51
31840.0,38.2,5.1,0.2,1.02
31890.0,38.2,5.1,0.5,2.55
31940.0,38.2,5.11,0.4,2.04
31990.0,38.2,5.1,0.6,3.06
32040.0,38.2,5.1,0.5,2.55
32090.0,38.2,5.11,0.3,1.53
32140.0,38.2,5.1,0.3,1.53
32190.0,38.2,5.1,0.4,2.04
32240.0,38.2,5.1,0.4,2.04
32290.0,38.2,5.1,0.3,1.53
32340.0,38.2,5.1,0.5,2.55
32390.0,38.2,5.1,0.3,1.53
32440.0,38.2,5.1,0.2,1.02
32490.0,38.2,5.1,0.6,3.06
32540.0,38.2,5.1,0.4,2.04
32590.0,38.2,5.1,0.5,2.55
32640.0,38.2,5.1,0.4,2.04
32690.0,38.2,5.11,0.2,1.02
32740.0,38.2,5.1,0.2,1.02
32790.0,38.2,5.1,0.6,3.06
32840.0,38.2,5.1,0.4,2.04
32890.0,38.2,5.1,0.5,2.55
32940.0,38.2,5.1,0.6,3.06
32990.0,38.2,5.1,0.5,2.55
33040.0,38.2,5.1,0.3,1.53
33090.0,38.2,5.1,0.1,0.51
33140.0,38.2,5.1,0.5,2.55
33190.0,38.2,5.1,0.4,2.04
33240.0,38.2,5.1,0.4,2.04
33290.0,38.2,5.1,0.5,2.55
33340.0,38.2,5.1,0.6,3.06
33390.0,38.2,5.11,0.3,1.53
33440.0,38.2,5.1,0.5,2.55
33490.0,38.2,5.1,0.4,2.04
33540.0,38.2,5.1,0.5,2.55
33590.0,38.2,5.1,0.4,2.04
33640.0,38.2,5.1,0.6,3.06
33690.0,38.2,5.1,0.3,1.53
33740.0,38.2,5.1,0.4,2.04
33790.0,38.2,5.1,0.3,1.53
33840.0,38.2,5.11,0.4,2.04
33890.0,38.2,5.1,0.2,1.02
33940.0,38.2,5.1,0.5,2.55
33990.0,38.2,5.1,0.6,3.06
34040.0,38.2,5.1,0.6,3.06
34090.0,38.2,5.1,0.5,2.55
34140.0,38.2,5.1,0.5,2.55
34190.0,38.2,5.11,0.1,0.51
34240.0,38.2,5.1,0.6,3.06
34290.0,38.2,5.11,0.3,1.53
34340.0,38.2,5.1,0.5,2.55
34390.0,38.2,5.11,0.1,0.51
34440.0,38.2,5.1,0.2,1.02
34490.0,38.2,5.11,0.5,2.55
34540.0,38.2,5.1,0.3,1.53
34590.0,38.2,5.1,0.3,1.53
34640.0,38.2,5.1,0.4,2.04
34690.0,38.2,5.11,0.4,2.04
34740.0,38.2,5.1,0.5,2.55
34790.0,38.2,5.1,0.3,1.53
34840.0,38.2,5.11,0.2,1.02
34890.0,38.2,5.1,0.3,1.53
34940.0,38.2,5.1,0.6,3.06
34990.0,38.2,5.1,0.2,1.02
35040.0,38.2,5.1,0.3,1.53
35090.0,38.2,5.1,0.6,3.06
35140.0,38.2,5.11,0.3,1.53
35190.0,38.2,5.1,0.7,3.57
35240.0,38.2,5.1,0.4,2.04
35290.0,38.2,5.11,0.3,1.53
35340.0,38.2,5.1,0.3,1.53
35390.0,38.2,5.1,0.6,3.06
35440.0,38.2,5.11,0.4,2.04
35490.0,38.2,5.1,0.4,2.04
35540.0,38.2,5.1,0.6,3.06
35590.0,38.2,5.1,0.5,2.55
35640.0,38.2,5.1,0.3,1.53
35690.0,38.2,5.1,0.3,1.53
35740.0,38.2,5.1,0.3,1.53
35790.0,38.2,5.1,0.3,1.53
35840.0,38.2,5.1,0.1,0.51
35890.0,38.2,5.11,0.5,2.55
35940.0,38.2,5.11,0.3,1.53
35990.0,38.2,5.1,0.4,2.04
36040.0,38.2,5.1,0.4,2.04
36090.0,38.2,5.1,0.3,1.53
36140.0,38.2,5.11,0.4,2.04
36190.0,38.2,5.1,0.6,3.06
36240.0,38.2,5.1,0.3,1.53
36290.0,38.2,5.1,0.5,2.55
36340.0,38.2,5.1,0.4,2.04
36390.0,38.2,5.1,0.2,1.02
36440.0,38.2,5.1,0.4,2.04
36490.0,38.2,5.1,0.5,2.55
36540.0,38.2,5.1,0.6,3.06
36590.0,38.2,5.11,0.3,1.53
36640.0,38.2,5.1,0.4,2.04
36690.0,38.2,5.1,0.5,2.55
36740.0,38.2,5.1,0.4,2.04
36790.0,38.2,5.1,0.4,2.04
36840.0,38.2,5.1,0.3,1.53
36890.0,38.2,5.1,0.5,2.55
36940.0,38.2,5.11,0.2,1.02
36990.0,38.2,5.11,0.5,2.55
37040.0,38.2,5.1,0.3,1.53
37090.0,38.2,5.1,0.4,2.04
37140.0,38.2,5.1,0.2,1.02
37190.0,38.2,5.1,0.1,0.51
37240.0,38.2,5.11,0.1,0.51
37290.0,38.2,5.1,0.4,2.04
37340.0,38.2,5.1,0.2,1.02
37390.0,38.2,5.11,0.4,2.04
37440.0,39.8,5.06,34.1,172.68
37490.0,42.7,5.02,17.7,88.92
37540.0,45.6,5.08,38.4,194.92
37590.0,48.4,5.1,0.2,1.02
37640.0,49.7,5.1,0.3,1.53
37690.0,49.7,5.1,0.5,2.55
37740.0,49.7,5.1,0.2,1.02
37790.0,49.7,5.1,0.2,1.02
37840.0,49.7,5.11,0.2,1.02
37890.0,49.7,5.1,0.3,1.53
37940.0,49.7,5.1,0.3,1.53
37990.0,49.7,5.1,0.3,1.53
38040.0,49.7,5.1,0.1,0.51
38090.0,49.7,5.11,0.3,1.53
38140.0,49.7,5.1,0.2,1.02
38190.0,49.7,5.1,0.6,3.06
38240.0,49.7,5.1,0.4,2.04
38290.0,49.7,5.1,0.4,2.04
38340.0,49.7,5.1,0.2,1.02
38390.0,49.7,5.1,0.5,2.55
38440.0,49.7,5.11,0.5,2.55
38490.0,49.7,5.11,0.4,2.04
38540.0,49.7,5.1,0.6,3.06
38590.0,49.7,5.11,0.4,2.04
38640.0,49.7,5.1,0.2,1.02
38690.0,49.7,5.1,0.5,2.55
38740.0,49.7,5.1,0.6,3.06
38790.0,49.7,5.1,0.2,1.02
38840.0,49.7,5.1,0.4,2.04
38890.0,49.7,5.1,0.5,2.55
38940.0,49.7,5.1,0.3,1.53
38990.0,49.7,5.11,0.2,1.02
39040.0,49.7,5.1,0.4,2.04
39090.0,49.7,5.1,0.3,1.53
39140.0,49.7,5.1,0.1,0.51
39190.0,49.7,5.1,0.5,2.55
39240.0,49.7,5.1,0.5,2.55
39290.0,49.7,5.1,0.4,2.04
39340.0,49.7,5.11,0.3,1.53
39390.0,49.7,5.1,0.6,3.06
39440.0,49.7,5.1,0.4,2.04
39490.0,49.7,5.1,0.1,0.51
39540.0,49.7,5.1,0.4,2.04
39590.0,49.7,5.1,0.5,2.55
39640.0,49.7,5.1,0.6,3.06
39690.0,49.7,5.1,0.2,1.02
39740.0,49.7,5.1,0.3,1.53
39790.0,49.7,5.1,0.4,2.04
39840.0,49.7,5.1,0.1,0.51
39890.0,49.7,5.1,0.0,0.0
39940.0,49.7,5.11,0.4,2.04
