t_ms,angle_deg,v,I_mA,power_mW
14899.0,14.0,5.1,0.3,1.53
14909.0,14.0,5.1,0.3,1.53
14919.0,14.0,5.1,0.4,2.04
14929.0,14.0,5.1,0.3,1.53
14939.0,14.0,5.1,0.6,3.06
14949.0,14.0,5.1,0.5,2.55
14959.0,14.0,5.1,0.3,1.53
14969.0,14.0,5.1,0.7,3.57
14979.0,14.0,5.1,0.3,1.53
14989.0,14.0,5.1,0.4,2.04
14999.0,14.0,5.1,0.5,2.55
15009.0,14.0,5.11,0.3,1.53
15019.0,14.0,5.1,0.5,2.55
15029.0,14.0,5.1,0.2,1.02
15039.0,14.0,5.1,0.6,3.06
15049.0,14.0,5.1,0.3,1.53
15059.0,14.0,5.1,0.3,1.53
15069.0,14.0,5.1,0.5,2.55
15079.0,14.0,5.1,0.6,3.06
15089.0,14.0,5.1,0.3,1.53
15099.0,14.0,5.1,0.7,3.57
15109.0,14.0,5.1,0.4,2.04
15119.0,14.0,5.1,0.7,3.57
15129.0,14.0,5.1,0.2,1.02
15139.0,14.0,5.1,0.6,3.06
15149.0,14.0,5.1,0.6,3.06
15159.0,14.0,5.11,0.1,0.51
15169.0,14.0,5.1,0.4,2.04
15179.0,14.0,5.11,0.4,2.04
15189.0,14.0,5.1,0.7,3.57
15199.0,14.0,5.1,0.6,3.06
15209.0,14.0,5.1,0.2,1.02
15219.0,14.0,5.1,0.4,2.04
15229.0,14.0,5.11,0.2,1.02
15239.0,14.0,5.1,0.2,1.02
15249.0,14.0,5.11,0.2,1.02
15259.0,14.0,5.1,0.3,1.53
15269.0,14.0,5.1,0.5,2.55
15279.0,14.0,5.1,0.4,2.04
15289.0,14.0,5.1,0.7,3.57
15299.0,14.0,5.1,0.5,2.55
15309.0,14.0,5.1,0.4,2.04
15319.0,14.0,5.1,0.5,2.55
15329.0,14.0,5.1,0.5,2.55
15339.0,14.0,5.1,0.4,2.04
15349.0,14.0,5.1,0.4,2.04
15359.0,14.0,5.1,0.3,1.53
15369.0,14.0,5.1,0.3,1.53
15379.0,14.0,5.1,0.5,2.55
15389.0,14.0,5.1,0.4,2.04
15399.0,14.0,5.1,0.5,2.55
15409.0,14.0,5.1,0.4,2.04
15419.0,14.0,5.1,0.6,3.06
15429.0,14.0,5.1,0.7,3.57
15439.0,14.0,5.1,0.4,2.04
15449.0,14.0,5.1,0.5,2.55
15459.0,14.0,5.1,0.4,2.04
15469.0,14.0,5.1,0.2,1.02
15479.0,14.0,5.1,0.4,2.04
15489.0,14.0,5.1,0.7,3.57
15499.0,14.0,5.1,0.4,2.04
15509.0,14.0,5.1,0.5,2.55
15519.0,14.0,5.1,0.5,2.55
15529.0,14.0,5.1,0.4,2.04
15539.0,14.0,5.1,0.2,1.02
15549.0,14.0,5.1,0.5,2.55
15559.0,14.0,5.11,0.3,1.53
15569.0,14.0,5.1,0.4,2.04
15579.0,14.0,5.1,0.4,2.04
15589.0,14.0,5.1,0.4,2.04
15599.0,14.0,5.1,0.5,2.55
15609.0,14.0,5.1,0.6,3.06
15619.0,14.0,5.1,0.3,1.53
15629.0,14.0,5.1,0.5,2.55
15639.0,14.0,5.1,0.3,1.53
15649.0,14.0,5.1,0.3,1.53
15659.0,14.0,5.1,0.4,2.04
15669.0,14.0,5.1,0.4,2.04
15679.0,14.0,5.1,0.4,2.04
15689.0,14.0,5.1,0.1,0.51
15699.0,14.0,5.11,0.4,2.04
15709.0,14.0,5.1,0.2,1.02
15719.0,14.0,5.1,0.4,2.04
15729.0,14.0,5.1,0.6,3.06
15739.0,14.0,5.1,0.1,0.51
15749.0,14.0,5.1,0.3,1.53
15759.0,14.0,5.1,0.7,3.57
